"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD01206","Flumevale","Yes","Water Supply","Earth",33.675,0.167,286000,"1959","",0.6501,39.94935,"","24/05/2023","1",6.23,"High","Fair","2023-07-28",0.1038,581.7,434.4,32.2,33.675,0.167,0,286000,0,12.5637505862994,0,"Unknow"
"SOAD03842","Flumevale","Yes","Hydroelectric","Earth",38.435,0.3,NA,"1939","",0.37036,205.07333,"Uncontrolled","30/08/2023","1",8.03,"High","Satisfactory","2023-09-29",0.0973,30.9,452.5,77.1,38.435,0.3,0,NA,1,NA,0,"Unknow"
"SOAD19148","Flumevale","Yes","Water Supply","Earth",16.636,0.433,NA,"1948","2008",1.41249,37.28606,"Uncontrolled","26/07/2022","1",0,"High","Satisfactory","2022-07-26",0.0828,450,886.7,70.1,16.636,0.433,0,NA,1,NA,1,"2008"
"SOAD20407","Flumevale","Yes","Water Supply","Earth",6.906,0.3,22520,"1919","",3.01016,79.8987,"","17/06/2022","0.5",0,"Low","Satisfactory","2017-09-01",0.0884,715.5,191.4,67.6,6.906,0.3,0,22520,0,10.0222034862411,0,"Unknow"
"SOAD10462","Flumevale","Yes","Irrigation","Earth",7.536,0.553,75510,"1881","",1.38294,0,"Uncontrolled","14/07/2021","2",30.68,"Significant","Satisfactory","2021-07-14",0.1432,275.8,54.4,29.5,7.536,0.553,0,75510,0,11.2320336199888,0,"Unknow"
"SOAD08307","Flumevale","Yes","Flood Risk Reduction","Earth",28.059,0.433,713500,"1961","",0.46886,119.84805,"Uncontrolled","01/05/2019","1",6.45,"High","Not Available",NA,0.1196,508.5,308.9,NA,28.059,0.433,0,713500,0,13.4779391174397,0,"Unknow"
"SOAD06610","Flumevale","Yes","Fish and Wildlife Pond","Earth",3.41,0.1,NA,"1892","",0.85892,50.60251,"Uncontrolled","18/08/2020","6",26.31,"Low","Not Rated",NA,0.0639,435.3,187.1,NA,3.41,0.1,0,NA,1,NA,0,"Unknow"
"SOAD04014","Flumevale","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",10.776,0.833,NA,"1904","",2.69496,729.74146,"","30/03/2016","6",26.11,"Low","Not Rated",NA,0.0822,566.4,437.1,NA,10.776,0.833,0,NA,1,NA,0,"Unknow"
"SOAD17554","Flumevale","Yes","Irrigation","Earth",7.845,1.5,57269,"1882","",1.36324,0,"Uncontrolled","14/09/2022","1",4.97,"High","Satisfactory","2022-09-14",0.0822,419.3,338.2,9.7,7.845,1.5,0,57269,0,10.9555322053879,0,"Unknow"
"SOAD20063","Flumevale","Yes","Other","Earth",11.575,0.26,81000,"1882","",0.67374,18.64303,"","05/05/2022","1",NA,"High","Satisfactory","2017-09-01",0.1042,563,788.3,NA,11.575,0.26,0,81000,0,11.3022167792574,0,"Unknow"
"SOAD14197","Flumevale","Yes","Water Supply","Earth",21.174,0.25,NA,"1903","",0.8471,7.98987,"Uncontrolled","21/07/2022","1",60.21,"High","Fair","2022-07-21",0.0944,157,107.7,32.2,21.174,0.25,0,NA,1,NA,0,"Unknow"
"SOAD16097","Flumevale","Yes","Irrigation","Earth",11.808,0.49,9384,"1892","",0.86286,53.2658,"Uncontrolled","09/11/2022","1",28.51,"High","Satisfactory","2022-11-09",0.0944,670.5,166,31.8,11.808,0.49,0,9384,0,9.14686794902061,0,"Unknow"
"SOAD07493","Flumevale","Yes","Water Supply","Earth",15.791,1.229,385000,"1978","",0.57918,0,"","21/06/2022","1",8.05,"High","Satisfactory","2017-09-01",0.0906,707.9,184,64.3,15.791,1.229,0,385000,0,12.8610012106691,0,"Unknow"
"SOAD05972","Flumevale","Yes","Flood Risk Reduction","Earth",22.021,0.848,381100,"1961","",1.12487,194.42017,"Uncontrolled","30/08/2016","3",14.13,"Low","Fair","2015-10-23",0.0838,533.2,294.2,NA,22.021,0.848,0,381100,0,12.8508197108417,0,"Unknow"
"SOAD05751","Flumevale","Yes","Irrigation","Earth",23.949,0.345,25926,"1952","2002",0.9259,21.30632,"Uncontrolled","23/06/2022","1",5,"High","Satisfactory","2022-06-23",0.0965,315.9,821.8,33.2,23.949,0.345,0,25926,0,10.1630401757345,1,"2002"
"SOAD19666","Flumevale","Yes","Water Supply","Earth",4.028,2.083,9000,"1928","",4.51524,31.95948,"","21/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0717,597.3,12.8,21.2,4.028,2.083,0,9000,0,9.10509096125709,0,"Unknow"
"SOAD08545","Flumevale","Yes","Water Supply","Earth",7.865,0.218,95000,"1968","",2.52948,7.98987,"","28/03/2022","1",4.92,"Significant","Satisfactory","2017-09-01",0.1215,330.9,305.7,48.5,7.865,0.218,0,95000,0,11.4616426968431,0,"Unknow"
"SOAD18175","Flumevale","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",9.014,0.2,NA,"1905","",2.81316,114.52147,"Uncontrolled","30/03/2016","6",9.96,"Low","Not Rated",NA,0.0453,872.3,184.5,NA,9.014,0.2,0,NA,1,NA,0,"Unknow"
"SOAD13437","Flumevale","Yes","Unknow","Earth",5.911,0.1,0,"Unknow","",5.26187,NA,"","22/06/2023","0.5",NA,"Low","Fair","2017-09-01",0.0913,895.6,9.8,NA,5.911,0.1,0,NA,1,NA,0,"Unknow"
"SOAD06898","Flumevale","Yes","Recreation","Earth",31.763,0.5,NA,"1986","",0.54963,151.80753,"Uncontrolled","28/04/2021","2",26.37,"Significant","Satisfactory","2021-04-28",0.1224,632.5,186.5,6.8,31.763,0.5,0,NA,1,NA,0,"Unknow"
"SOAD13341","Flumevale","Yes","Irrigation","Earth",10.829,0.933,22073,"1905","1983",1.36718,7.98987,"Uncontrolled","16/11/2021","2",1.66,"Significant","Satisfactory","2021-11-16",0.1097,51.6,303.3,25.7,10.829,0.933,0,22073,0,10.0021557243328,1,"1983"
"SOAD07481","Flumevale","Yes","Irrigation","Earth",7.232,0.886,81211,"Unknow","",1.73951,423.46311,"Uncontrolled","14/06/2019","6",12.52,"Low","Fair","2010-10-05",0.0533,413.7,356.5,31.3,7.232,0.886,0,81211,0,11.3048182984821,0,"Unknow"
"SOAD06070","Flumevale","Yes","Water Supply","Earth",35.562,0.277,263000,"1918","",0.78406,87.88857,"","23/03/2023","1",23.96,"High","Poor","2019-03-06",0.121,565.2,237.8,49.4,35.562,0.277,0,263000,0,12.479913113434,0,"Unknow"
"SOAD11358","Flumevale","Yes","Water Supply","Earth",19.346,0.8,990000,"1982","",0.88453,2.66329,"","10/02/2022","1",4.7,"High","Satisfactory","2017-09-01",0.0878,241.8,595,51.1,19.346,0.8,0,990000,0,13.8054612322113,0,"Unknow"
"SOAD16238","Flumevale","Yes","Water Supply","Earth",51.649,0.287,649777,"1971","",0.59494,13.31645,"Uncontrolled","13/09/2021","2",22.03,"Significant","Satisfactory","2021-09-13",0.1231,320.5,122.8,65.5,51.649,0.287,0,649777,0,13.3843860450727,0,"Unknow"
"SOAD15731","Flumevale","Yes","Irrigation","Earth",19.845,0.23,80916,"1956","",0.75451,21.30632,"Uncontrolled","08/09/2022","2",14.79,"Significant","Fair","2022-09-08",0.134,424.6,165.8,38.8,19.845,0.23,0,80916,0,11.3011792169414,0,"Unknow"
"SOAD02124","Flumevale","Yes","Debris Control","Earth",17.45,3,720000,"2004","",0.62055,79.8987,"","17/02/2022","1",0,"High","Satisfactory","2017-09-01",0.1084,152.8,164.5,NA,17.45,3,0,720000,0,13.4870078798802,0,"Unknow"
"SOAD12845","Flumevale","No","Irrigation","Earth",4.608,0.4,NA,"1977","",NA,15.97974,"Controlled","07/09/2010","10",NA,"Low","Not Rated",NA,0.06,21.7,23.3,2.8,4.608,0.4,0,NA,1,NA,0,"Unknow"
"SOAD11079","Flumevale","Yes","Water Supply","Earth",8.32,0.733,28400,"1918","",2.16897,66.58225,"","07/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0783,27.4,7.8,62.7,8.32,0.733,0,28400,0,10.254179634797,0,"Unknow"
"SOAD15828","Flumevale","Yes","Irrigation","Earth",16.936,0.42,26100,"1923","",0.92393,21.30632,"Uncontrolled","27/06/2022","1",68.41,"High","Satisfactory","2022-06-27",0.1016,459.4,133.4,24.9,16.936,0.42,0,26100,0,10.1697289067531,0,"Unknow"
"SOAD10635","Flumevale","Yes","Hydroelectric","Earth",23.609,0.65,311600,"1948","1992H;1992O",1.49523,1174.51089,"Controlled","16/07/2020","1",1.67,"High","Not Available",NA,0.1399,102.5,721.1,72.2,23.609,0.65,0,311600,0,12.6494788022162,2,"1992"
"SOAD14796","Flumevale","Yes","Tailings","Earth",21.162,1.133,4e+05,"1972","",1.34551,13.31645,"","10/11/2021","1",5.74,"High","Satisfactory","2017-09-01",0.0897,327.4,360.1,NA,21.162,1.133,0,4e+05,0,12.899222326087,0,"Unknow"
"SOAD09927","Flumevale","Yes","Irrigation","Earth",6.993,0.548,33509,"1911","1954M;1954S",2.13942,29.29619,"Uncontrolled","09/05/2022","1",4.97,"High","Fair","2022-05-09",0.1271,345.5,842.4,32.9,6.993,0.548,0,33509,0,10.4195991807314,2,"1954"
"SOAD10515","Flumevale","Yes","Water Supply","Earth",75.885,0.291,1911000,"1966","",0.43931,2.66329,"","13/06/2022","1",0,"High","Satisfactory","2017-09-01",0.1045,469.4,341.6,24.1,75.885,0.291,0,1911000,0,14.4631377465085,0,"Unknow"
"SOAD01595","Flumevale","Yes","Water Supply","Earth",4.511,0.267,0,"1910","",4.33991,NA,"","09/09/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0724,808.1,8.2,8.4,4.511,0.267,0,NA,1,NA,0,"Unknow"
"SOAD13940","Flumevale","Yes","Water Supply","Earth",13.692,0.2,35000,"1929","",1.07365,29.29619,"","22/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0646,268.5,20,61.7,13.692,0.2,0,35000,0,10.463131911492,0,"Unknow"
"SOAD18051","Flumevale","Yes","Water Supply","Earth",3.44,2.267,53600,"2004","",0.85301,0,"Uncontrolled","16/12/2020","6",1.59,"Low","Not Rated",NA,0.0476,493.6,609.7,26.6,3.44,2.267,0,53600,0,10.8893230036013,0,"Unknow"
"SOAD17661","Flumevale","Yes","Recreation","Earth",14.472,0.54,0,"1965","",1.31202,1030.69323,"Uncontrolled","17/06/2023","1",79.92,"High","Unsatisfactory","2023-09-21",0.1345,307.8,61.8,7.7,14.472,0.54,0,NA,1,NA,0,"Unknow"
"SOAD17132","Flumevale","Yes","Water Supply","Earth",24.076,0.48,269000,"1967","",1.31596,23.96961,"","06/12/2021","1",15.72,"High","Satisfactory","2017-09-01",0.082,425.7,257.1,42.6,24.076,0.48,0,269000,0,12.5024703760492,0,"Unknow"
"SOAD07362","Flumevale","Yes","Irrigation","Earth",13.211,0.133,41396,"1910","1984",1.15442,21.30632,"Uncontrolled","18/05/2022","1",12.23,"High","Fair","2022-05-18",0.1182,695.3,399,13.3,13.211,0.133,0,41396,0,10.6309636934197,1,"1984"
"SOAD09585","Flumevale","Yes","Irrigation","Earth",16.795,0.477,118000,"1966","",0.89635,77.23541,"Uncontrolled","03/08/2022","1",54.03,"High","Satisfactory","2022-08-03",0.0908,121.4,96.8,41.2,16.795,0.477,0,118000,0,11.6784483779882,0,"Unknow"
"SOAD08316","Flumevale","Yes","Water Supply","Earth",10.477,3.667,410000,"1930","",1.82028,0,"","20/04/2022","1",0,"High","Satisfactory","2017-09-01",0.092,308.7,480.4,50.1,10.477,3.667,0,410000,0,12.9239148777019,0,"Unknow"
"SOAD08031","Flumevale","Yes","Water Supply","Earth",45.846,0.36,386000,"1935","",0.8077,125.17463,"","20/04/2023","1",1.17,"High","Fair","2021-12-13",0.1098,497.7,823.3,38.7,45.846,0.36,0,386000,0,12.8635952391172,0,"Unknow"
"SOAD11569","Flumevale","Yes","Water Supply","Earth",37.255,0.173,371200,"1866","",0.94954,29.29619,"","25/01/2022","1",11.97,"High","Satisfactory","2017-09-01",0.0781,633.3,341.4,18.7,37.255,0.173,0,371200,0,12.8244989738561,0,"Unknow"
"SOAD03268","Flumevale","Yes","Recreation","Earth",28.06,0.1,NA,"1969","",1.0244,74.57212,"Uncontrolled","08/04/2021","2",15.58,"Significant","Fair","2021-04-08",0.1555,282.6,217.7,5.4,28.06,0.1,0,NA,1,NA,0,"Unknow"
"SOAD16369","Flumevale","Yes","Water Supply","Earth",24.987,0.35,21500,"1955","",1.08744,NA,"","28/01/2022","1",0,"Significant","Satisfactory","2017-09-01",0.1191,34.3,315.7,55.8,24.987,0.35,0,21500,0,9.97585472466203,0,"Unknow"
"SOAD03917","Flumevale","Yes","Irrigation","Earth",8.8,2,55565,"1973","",1.34945,0,"Uncontrolled","23/03/2022","2",1.66,"Significant","Satisfactory","2022-03-23",0.1306,611.6,169.5,23.9,8.8,2,0,55565,0,10.9253267823983,0,"Unknow"
"SOAD09670","Flumevale","Yes","Other","Earth",17.503,0.47,175260,"1928","",1.52872,74.57212,"","31/08/2021","1",2.62,"High","Satisfactory","2019-01-25",0.0883,579.1,267.7,NA,17.503,0.47,0,175260,0,12.0740315704021,0,"Unknow"
"SOAD10550","Flumevale","Yes","Hydroelectric","Earth",14.548,0.19,NA,"1910","",1.11108,90.55186,"Uncontrolled","13/09/2022","1",26.79,"High","Poor","2023-04-11",0.1257,291.2,250.2,77.1,14.548,0.19,0,NA,1,NA,0,"Unknow"
"SOAD01282","Flumevale","Yes","Tailings","Earth",8.978,3.05,0,"1997","",2.87423,10.65316,"","25/10/2021","1",0.16,"High","Satisfactory","2017-09-01",0.1085,508,591.2,NA,8.978,3.05,0,NA,1,NA,0,"Unknow"
"SOAD14466","Flumevale","Yes","Water Supply","Earth",5.792,0.15,3531,"1906","",5.40174,45.27593,"","28/04/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0706,514.9,18.4,55.2,5.792,0.15,0,3531,0,8.16961956172385,0,"Unknow"
"SOAD13588","Flumevale","Yes","Other","Earth",54.068,0.19,463130,"1949","",0.5713,327.58467,"","19/10/2021","1",9.41,"High","Satisfactory","2017-09-01",0.0903,526.1,358.3,NA,54.068,0.19,0,463130,0,13.0457652304142,0,"Unknow"
"SOAD10528","Flumevale","Yes","Hydroelectric","Earth",15.943,0.195,NA,"1947","",1.89908,5449.09134,"Controlled","25/07/2023","1",1.61,"High","Fair","2023-09-29",0.1202,495.7,617.8,83.3,15.943,0.195,0,NA,1,NA,0,"Unknow"
"SOAD12191","Flumevale","Yes","Irrigation","Earth",16.389,0.867,37306,"1948","2001H;2001H;2001S;2001S",1.47159,122.51134,"Uncontrolled","18/08/2022","1",25.78,"High","Satisfactory","2022-08-18",0.0824,32.2,198.5,31.3,16.389,0.867,0,37306,0,10.5269362555849,4,"2001"
"SOAD07789","Flumevale","Yes","Flood Risk Reduction","Earth",17.94,0.833,2450,"1982","",1.22337,138.49108,"Uncontrolled","09/06/2021","3",7.72,"Low","Not Rated",NA,0.1036,428.8,442.7,NA,17.94,0.833,0,2450,0,7.80425138352811,0,"Unknow"
"SOAD07726","Flumevale","Yes","Water Supply","Earth",57.388,0.323,997000,"1971","",0.52402,18.64303,"","16/12/2021","1",2.33,"High","Satisfactory","2017-09-01",0.0821,263,268.7,16.3,57.388,0.323,0,997000,0,13.8125070519525,0,"Unknow"
"SOAD05482","Flumevale","Yes","Irrigation","Earth",6.25,1.367,18000,"1890","1925S",2.32854,181.10372,"","16/02/2017","6",17.81,"Low","Satisfactory","2020-07-02",0.0341,113.5,208.3,30.6,6.25,1.367,0,18000,0,9.7981825908907,1,"1925"
"SOAD11966","Flumevale","Yes","Recreation","Earth",25.07,0.353,NA,"1968","",0.97318,122.51134,"Uncontrolled","08/06/2022","1",19.21,"High","Satisfactory","2022-06-08",0.0738,254.7,106.3,6.5,25.07,0.353,0,NA,1,NA,0,"Unknow"
"SOAD12144","Flumevale","Yes","Irrigation","Earth",10.709,1.095,NA,"1905","1972;2012",2.03895,7.98987,"","23/02/2018","6",69.85,"Low","Not Rated",NA,0.0752,513.7,143.6,39.9,10.709,1.095,0,NA,1,NA,2,"2012"
"SOAD05317","Flumevale","Yes","Irrigation","Earth",13.793,0.11,53810,"1949","",1.26474,13.31645,"","16/06/2022","1",13.98,"High","Fair","2022-06-16",0.0838,252.3,193.7,45.1,13.793,0.11,0,53810,0,10.8932331862171,0,"Unknow"
"SOAD14071","Flumevale","Yes","Water Supply","Earth",8.098,0.593,75000,"1980","",2.62995,42.61264,"","28/04/2022","1",0,"High","Satisfactory","2017-09-01",0.0871,376.9,147.7,33.7,8.098,0.593,0,75000,0,11.2252567257629,0,"Unknow"
"SOAD11065","Flumevale","Yes","Irrigation","Earth",18.149,0.632,NA,"1960","",1.3396,7.98987,"Uncontrolled","08/10/2021","2",19.5,"Significant","Satisfactory","2021-10-08",0.1121,118.6,436.2,41,18.149,0.632,0,NA,1,NA,0,"Unknow"
"SOAD05703","Flumevale","Yes","Recreation","Earth",5.201,0.1,NA,"1968","",0.96136,122.51134,"Uncontrolled","08/06/2022","1",19.4,"High","Satisfactory","2022-06-08",0.091,126.6,102.2,5.4,5.201,0.1,0,NA,1,NA,0,"Unknow"
"SOAD17830","Flumevale","Yes","Flood Risk Reduction","Earth",23.091,0.767,15000,"1936","1975S",1.0835,61.25567,"Uncontrolled","29/09/2021","3",0,"High","Not Rated",NA,0.0991,676.4,421.9,NA,23.091,0.767,0,15000,0,9.61587214452889,1,"1975"
"SOAD16345","Flumevale","Yes","Water Supply","Earth",48.783,0.232,5e+05,"1935","",0.62646,45.27593,"","01/12/2022","1",3.27,"High","Fair","2017-09-01",0.1087,645.1,375.6,43.1,48.783,0.232,0,5e+05,0,13.1223653774023,0,"Unknow"
"SOAD04845","Flumevale","Yes","Flood Risk Reduction","Earth",12.589,0.65,593900,"1963","",1.29429,2.66329,"","23/09/2021","1",0.16,"High","Satisfactory","2017-09-01",0.0991,154.1,641.1,NA,12.589,0.65,0,593900,0,13.2944679177877,0,"Unknow"
"SOAD14678","Flumevale","Yes","Fish and Wildlife Pond","Earth",7.143,0.723,NA,"1887","",1.94636,0,"","15/04/2022","6",64.41,"Low","Not Rated",NA,0.051,92.5,93.3,NA,7.143,0.723,0,NA,1,NA,0,"Unknow"
"SOAD01851","Flumevale","Yes","Flood Risk Reduction","Earth",26.988,0.208,180000,"1962","",0.59494,106.5316,"","08/09/2021","1",NA,"High","Satisfactory","2017-09-01",0.0748,613.7,890.7,NA,26.988,0.208,0,180000,0,12.1007176854125,0,"Unknow"
"SOAD14143","Flumevale","Yes","Irrigation","Earth",6.165,0.783,83523,"1902","",2.29308,37.28606,"Uncontrolled","31/08/2022","2",0,"Significant","Satisfactory","2022-08-31",0.1189,172.8,99.7,25.2,6.165,0.783,0,83523,0,11.33288929469,0,"Unknow"
"SOAD08959","Flumevale","Yes","Water Supply","Earth",33.127,0.137,240000,"1968","",0.80573,37.28606,"","15/03/2022","1",0.16,"High","Satisfactory","2017-09-01",0.1109,98.6,690.3,48.1,33.127,0.137,0,240000,0,12.3883983689821,0,"Unknow"
"SOAD08405","Flumevale","Yes","Tailings","Earth",36.821,0.485,759038,"1936","1956S;1981M",0.70132,7.98987,"Controlled","09/08/2022","1",17.17,"High","Satisfactory","2022-08-09",0.0962,456,266.3,NA,36.821,0.485,0,759038,0,13.5398084384569,2,"1981"
"SOAD12542","Flumevale","Yes","Water Supply","Earth",11.598,0.067,200,"1951","",1.06183,23.96961,"Uncontrolled","26/07/2022","1",8.38,"High","Satisfactory","2022-07-26",0.085,396.9,350.2,42.8,11.598,0.067,0,200,0,5.30330490805908,0,"Unknow"
"SOAD07796","Flumevale","Yes","Water Supply","Earth",24.576,0.242,0,"1989","",1.33369,NA,"","06/12/2021","1",15.8,"High","Satisfactory","2017-09-01",0.082,344.7,104.6,43.9,24.576,0.242,0,NA,1,NA,0,"Unknow"
"SOAD14339","Flumevale","Yes","Water Supply","Earth",13.478,2.508,NA,"1913","2012",1.95818,0,"Uncontrolled","16/09/2021","1",3.33,"High","Satisfactory","2021-09-16",0.0912,46.5,126,22.1,13.478,2.508,0,NA,1,NA,1,"2012"
"SOAD08641","Flumevale","Yes","Recreation","Earth",9.256,1.393,NA,"1961","1999",1.40264,0,"Uncontrolled","03/11/2021","1",3.07,"High","Fair","2021-11-03",0.1258,436,771.8,8.6,9.256,1.393,0,NA,1,NA,1,"1999"
"SOAD20416","Flumevale","Yes","Irrigation","Earth",9.404,0.183,15500,"1892","2000",1.77891,29.29619,"","23/09/2021","2",9.56,"Significant","Satisfactory","2021-09-23",0.1219,228.8,98.4,42.6,9.404,0.183,0,15500,0,9.64865981695529,1,"2000"
"SOAD18292","Flumevale","Yes","Other","Earth",32.345,0.157,350000,"1920","",0.94954,NA,"","14/08/2023","1",0,"High","Poor","2020-08-19",0.1311,285.4,664.1,NA,32.345,0.157,0,350000,0,12.7656912906044,0,"Unknow"
"SOAD14916","Flumevale","Yes","Water Supply","Earth",47.824,0.267,1109000,"1979","",0.99288,7.98987,"","26/10/2021","1",0.16,"High","Satisfactory","2017-09-01",0.111,234.8,481.9,54.6,47.824,0.267,0,1109000,0,13.9189701680454,0,"Unknow"
"SOAD14769","Flumevale","Yes","Irrigation","Earth",26.753,0.203,NA,"1911","1929;1991;2016",0.99879,540.64787,"Uncontrolled","18/10/2022","1",36.72,"High","Fair","2022-10-18",0.1146,451.2,115.1,12.2,26.753,0.203,0,NA,1,NA,3,"2016"
"SOAD15291","Flumevale","Yes","Irrigation","Earth",10.459,0.037,5042,"1898","1950H;1950M;1987S",1.08547,0,"Uncontrolled","20/07/2022","1",32.16,"High","Unsatisfactory","2022-07-20",0.1218,695.3,205.6,12.2,10.459,0.037,0,5042,0,8.52575642207673,3,"1987"
"SOAD04363","Flumevale","Yes","Water Supply","Earth",10.28,0.933,0,"1891","",1.85771,34.62277,"","01/06/2022","1",3.11,"High","Satisfactory","2017-09-01",0.0869,496,759.7,61.5,10.28,0.933,0,NA,1,NA,0,"Unknow"
"SOAD20292","Flumevale","Yes","Water Supply","Earth",12.751,3.533,57683,"1979","",1.16624,0,"Uncontrolled","12/11/2021","2",4.91,"Significant","Satisfactory","2021-11-12",0.1503,154.7,860.2,58.9,12.751,3.533,0,57683,0,10.962735117682,0,"Unknow"
"SOAD01874","Flumevale","Yes","Water Supply","Earth",9.902,1.393,70930,"1976","",0.25019,0,"","25/05/2021","6",4.91,"Low","Not Rated",NA,0.064,143.5,842.5,71.1,9.902,1.393,0,70930,0,11.1694628525036,0,"Unknow"
"SOAD02767","Flumevale","Yes","Water Supply","Earth",64.164,0.613,1489250,"1968","1997;1997H;1997M",0.54372,15.97974,"Uncontrolled","09/08/2022","1",17.88,"High","Satisfactory","2022-08-09",0.0853,228.9,345.7,34.3,64.164,0.613,0,1489250,0,14.2137838669696,3,"1997"
"SOAD14447","Flumevale","Yes","Water Supply","Earth",25.457,0.153,150000,"1970","",2.47038,412.80995,"","21/09/2021","1",11.52,"High","Satisfactory","2017-09-01",0.0991,113.1,181,44.7,25.457,0.153,0,150000,0,11.9183972397228,0,"Unknow"
"SOAD15090","Flumevale","Yes","Water Supply","Earth",24.526,0.475,NA,"1903","1998",0.88256,42.61264,"Uncontrolled","21/07/2022","1",60.93,"High","Satisfactory","2022-07-21",0.0955,185.2,111.8,59.3,24.526,0.475,0,NA,1,NA,1,"1998"
"SOAD12082","Flumevale","Yes","Water Supply","Earth",10.963,0.308,93000,"1965","",1.98182,7.98987,"","01/09/2021","1",5.53,"High","Satisfactory","2017-09-01",0.0934,468.1,252.7,64.7,10.963,0.308,0,93000,0,11.4403655247658,0,"Unknow"
"SOAD01660","Flumevale","Yes","Irrigation","Earth",15.772,0.25,21833,"1940","",1.11108,34.62277,"","07/07/2022","1",20.9,"High","Fair","2022-07-07",0.1093,571.7,301.1,46.2,15.772,0.25,0,21833,0,9.99122366684021,0,"Unknow"
"SOAD12409","Flumevale","Yes","Irrigation","Earth",3.808,0.183,6111,"1978","",5.1417,77.23541,"Uncontrolled","26/10/2016","6",24.38,"Low","Not Rated",NA,0.0882,589.7,419.5,45.8,3.808,0.183,0,6111,0,8.71800933084636,0,"Unknow"
"SOAD19816","Flumevale","Yes","Water Supply","Earth",3.937,0.88,0,"1912","",6.50494,207.73662,"","08/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0685,502.4,6.1,58.8,3.937,0.88,0,NA,1,NA,0,"Unknow"
"SOAD19675","Flumevale","Yes","Water Supply","Earth",3.813,0.417,0,"1926","",6.70982,106.5316,"","28/06/2022","1",NA,"Significant","Satisfactory","2017-09-01",0.1096,840.5,244.7,64.9,3.813,0.417,0,NA,1,NA,0,"Unknow"
"SOAD06788","Flumevale","Yes","Irrigation","Earth",3.364,0.533,NA,"1937","",3.41204,13.31645,"Uncontrolled","06/10/2022","1",166.81,"High","Unsatisfactory","2022-10-06",0.1505,493.9,86.6,16.2,3.364,0.533,0,NA,1,NA,0,"Unknow"
"SOAD02926","Flumevale","Yes","Recreation","Earth",10.065,0.5,NA,"1910","2010",1.52675,13.31645,"Uncontrolled","06/05/2022","1",3.35,"High","Satisfactory","2022-05-06",0.0763,468.4,314.7,5.6,10.065,0.5,0,NA,1,NA,1,"2010"
"SOAD03685","Flumevale","Yes","Irrigation","Earth",7.274,0.9,NA,"1888","1948",2.67132,42.61264,"","18/08/2022","6",29.56,"Low","Not Rated",NA,0.071,196.4,269.3,39.9,7.274,0.9,0,NA,1,NA,1,"1948"
"SOAD10415","Flumevale","Yes","Irrigation","Earth",28.506,0.235,88459,"1911","",1.07759,69.24554,"Uncontrolled","25/08/2021","2",63.09,"Significant","Satisfactory","2021-08-25",0.111,113.5,106.6,19.7,28.506,0.235,0,88459,0,11.3903057514223,0,"Unknow"
"SOAD08966","Flumevale","Yes","Other","Earth",29.373,0.177,403000,"1957","",0.99091,4186.69188,"","17/11/2021","1",15.64,"High","Satisfactory","2017-09-01",0.095,133.7,448.1,NA,29.373,0.177,0,403000,0,12.9066943223153,0,"Unknow"
"SOAD09424","Flumevale","Yes","Debris Control","Earth",10.038,13.361,3005000,"1993","",29.66229,NA,"","18/11/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0648,575.3,7.9,NA,10.038,13.361,0,3005000,0,14.9157884587301,0,"Unknow"
"SOAD04456","Flumevale","No","Irrigation","Earth",5.024,1.5,130800,"1963","",0,0,"","03/04/2000","6",3.09,"Low","Not Available",NA,0.0589,12.3,759,16.3,5.024,1.5,0,130800,0,11.7814323632359,0,"Unknow"
"SOAD08108","Flumevale","Yes","Water Supply","Earth",5.344,0.08,0,"1888","",3.37855,276.98216,"","14/11/2022","1",12.65,"High","Fair","2017-09-01",0.0984,565.9,292.1,69.5,5.344,0.08,0,NA,1,NA,0,"Unknow"
"SOAD05097","Flumevale","Yes","Other","Earth",12.213,0.352,39000,"1961","",2.45068,NA,"","22/06/2022","1",0,"High","Satisfactory","2017-09-01",0.094,459,904.9,NA,12.213,0.352,0,39000,0,10.5713425658087,0,"Unknow"
"SOAD17042","Flumevale","Yes","Water Supply","Earth",34.166,0.385,65600,"1935","",0.84513,34.62277,"Uncontrolled","09/06/2022","1",1.67,"High","Fair","2022-06-09",0.1107,712.8,487,25.7,34.166,0.385,0,65600,0,11.0913462187184,0,"Unknow"
