"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD15725","Navaldia","Yes","Flood Risk Reduction","Earth",9.504,1.323,96360,"1973","",0.3743,31.95948,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1161,100.7,21.2,NA,9.504,1.323,0,96360,0,11.4758568344251,"0","Unknow"
"SOAD07683","Navaldia","Yes","Flood Risk Reduction","Earth",22.768,0.305,180310,"1968","",0.17533,39.94935,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0922,30.1,14.9,NA,22.768,0.305,0,180310,0,12.1024384167591,"0","Unknow"
"SOAD09087","Navaldia","Yes","Flood Risk Reduction","Earth",18.179,0.548,144200,"1963","",0.2758,34.62277,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0995,495.3,13.8,NA,18.179,0.548,0,144200,0,11.8789634386217,"0","Unknow"
"SOAD01450","Lyndrassia","Yes","Unknow","Earth",25.935,0.267,NA,"2012","",0.75845,13.31645,"Uncontrolled","05/04/2022","2",3.7,"High","Satisfactory",2012-05-03,0.092,670.1,823.7,NA,25.935,0.267,0,NA,1,NA,"0","Unknow"
"SOAD15669","Navaldia","Yes","Flood Risk Reduction","Earth",20.374,0.35,137000,"1958","",0.2364,29.29619,"Uncontrolled","10/08/2022","5",3.31,"High","Fair",2023-08-25,0.0657,38.3,578.8,NA,20.374,0.35,0,137000,0,11.8277435040537,"0","Unknow"
"SOAD20565","Navaldia","Yes","Flood Risk Reduction","Earth",14.027,0.85,111740,"1969","",0.38415,26.6329,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0968,469.2,15.8,NA,14.027,0.85,0,111740,0,11.6239389723198,"0","Unknow"
"SOAD11012","Lyndrassia","No","Fish and Wildlife Pond","Earth",3.523,0.1,3870,"1935","",2.91954,3406.34791,"","03/10/2016","5",NA,"Low","Poor",2016-10-03,0.0737,532.7,13,NA,3.523,0.1,0,3870,0,8.26126815057765,"0","Unknow"
"SOAD02716","Navaldia","Yes","Flood Risk Reduction","Earth",16.875,0.542,147750,"1963","",0.24625,69.24554,"","04/05/2010","Unknow",NA,"Low","Not Rated",2014-06-18,0.1207,282.3,11.9,NA,16.875,0.542,0,147750,0,11.9032837034349,"0","Unknow"
"SOAD19582","Navaldia","Yes","Flood Risk Reduction","Earth",16.347,0.617,178830,"1975","",0.2955,26.6329,"Uncontrolled","26/06/2018","5",3.28,"High","Not Rated",2023-06-26,0.07,119.9,508,NA,16.347,0.617,0,178830,0,12.0941965047694,"0","Unknow"
"SOAD09501","Navaldia","Yes","Unknow","Earth",13.293,0.217,NA,"2007","",0.85498,135.82779,"Uncontrolled","26/04/2011","Unknow",NA,"Low","Not Rated",2016-04-26,0.0905,633.3,11.7,NA,13.293,0.217,0,NA,1,NA,"0","Unknow"
"SOAD02998","Navaldia","Yes","Flood Risk Reduction","Earth",13.495,0.62,141140,"1964","",0,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1187,37,11.3,NA,13.495,0.62,0,141140,0,11.8575146696934,"0","Unknow"
"SOAD07480","Navaldia","Yes","Recreation","Earth",11.253,0.52,NA,"1966","",0.36051,2.66329,"Uncontrolled","24/09/2019","Unknow",NA,"High","Fair",2020-02-12,0.1075,547.8,950.9,7.3,11.253,0.52,0,NA,1,NA,"0","Unknow"
"SOAD08950","Navaldia","Yes","Flood Risk Reduction","Earth",16.389,0.433,67306,"1955","",0.24625,31.95948,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.07,475,11.2,NA,16.389,0.433,0,67306,0,11.117019522111,"0","Unknow"
"SOAD10323","Navaldia","Yes","Flood Risk Reduction","Earth",18.068,0.637,148670,"1963","",0.22261,39.94935,"Uncontrolled","28/02/2019","5",NA,"High","Fair",2019-11-01,0.0616,26.5,599.3,NA,18.068,0.637,0,148670,0,11.9094910898914,"0","Unknow"
"SOAD13601","Lyndrassia","Yes","Irrigation","Earth",10.46,0.167,NA,"1898","",0.66586,13.31645,"","08/07/2019","5",33,"High","Fair",2015-08-17,0.0963,127.6,115.2,25.2,10.46,0.167,0,NA,1,NA,"0","Unknow"
"SOAD07372","Navaldia","Yes","Water Supply","Earth",10.072,0.733,NA,"1936","",2.03698,85.22528,"Uncontrolled","03/04/2019","2",NA,"High","Poor",2019-10-31,0.1352,118.5,911.5,43.9,10.072,0.733,0,NA,1,NA,"0","Unknow"
"SOAD14986","Navaldia","Yes","Unknow","Earth",23.76,0.939,NA,"2012","",0.67571,26.6329,"Uncontrolled","03/12/2015","Unknow",NA,"Low","Not Rated",2020-12-04,0.0756,134.7,20.8,NA,23.76,0.939,0,NA,1,NA,"0","Unknow"
"SOAD04958","Navaldia","Yes","Flood Risk Reduction","Earth",9.334,0.8,115112,"1975","",0.37233,29.29619,"Uncontrolled","","Unknow",1.58,"Low","Not Rated",2014-06-18,0.0727,509.5,832.9,NA,9.334,0.8,0,115112,0,11.6536695335971,"0","Unknow"
"SOAD06499","Navaldia","Yes","Flood Risk Reduction","Earth",10.139,1.113,101285,"1975","",0.28368,26.6329,"Uncontrolled","02/03/2021","2",1.56,"Significant","Fair",2018-01-09,0.137,502.6,885.7,NA,10.139,1.113,0,101285,0,11.5257034773294,"0","Unknow"
"SOAD05890","Navaldia","Yes","Recreation","Earth",6.204,0.15,NA,"1954","2002H;2003S;2008S",1.88726,109.19489,"","22/10/2020","1",NA,"High","Fair",NA,0.1174,341.5,589.1,8.2,6.204,0.15,0,NA,1,NA,"3","2008"
"SOAD09469","Flumevale","Yes","Irrigation","Earth",18.733,1.017,31218,"1892","",1.0244,21.30632,"Uncontrolled","09/08/2022","1",1.56,"High","Satisfactory",2022-08-09,0.0856,117.4,488.9,27.7,18.733,1.017,0,31218,0,10.3487821628069,"0","Unknow"
"SOAD08387","Flumevale","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.188,1.633,NA,"1899","",2.05668,7.98987,"","14/09/2012","6",55.35,"Low","Satisfactory",2020-10-15,0.0408,241.6,121.2,NA,5.188,1.633,0,NA,1,NA,"0","Unknow"
"SOAD09397","Navaldia","Yes","Flood Risk Reduction","Earth",14.728,0.557,92573,"1956","",0,0,"","21/09/1977","Unknow",NA,"Low","Not Rated",2014-06-18,0.1115,18.5,12.1,NA,14.728,0.557,0,92573,0,11.4357636036711,"0","Unknow"
"SOAD05987","Lyndrassia","Yes","Unknow","Earth",2.695,NA,0,"1930","",NA,0,"","","0",NA,"Significant","",NA,0.1405,341.2,319.4,NA,2.695,NA,1,NA,1,NA,"0","Unknow"
"SOAD03333","Navaldia","Yes","Flood Risk Reduction","Earth",12.096,0.493,85680,"1975","",0,0,"","","Unknow",23.94,"Low","Not Rated",2014-06-18,0.0762,9.7,248.7,NA,12.096,0.493,0,85680,0,11.3583863763887,"0","Unknow"
"SOAD10410","Navaldia","Yes","Other","Earth",40.142,0.593,NA,"Unknow","",0.49447,2.66329,"","20/04/2020","1",NA,"High","Satisfactory",NA,0.0855,597.3,771,NA,40.142,0.593,0,NA,1,NA,"0","Unknow"
"SOAD13200","Flumevale","Yes","Recreation","Earth",26.353,0.19,75000,"1961","",0.76436,149.14424,"Uncontrolled","10/07/2023","1",45.37,"High","Unsatisfactory",2023-07-18,0.1234,550.2,120.6,5.9,26.353,0.19,0,75000,0,11.2252567257629,"0","Unknow"
"SOAD09646","Navaldia","Yes","Flood Risk Reduction","Earth",13.233,0.4,177810,"1975","",0.43143,34.62277,"Uncontrolled","06/04/2021","5",NA,"Significant","Fair",2021-09-27,0.1328,152.7,164.8,NA,13.233,0.4,0,177810,0,12.0884764674148,"0","Unknow"
"SOAD04692","Lyndrassia","Yes","Recreation","Earth",20.669,0.615,0,"1978","1993",1.09138,10.65316,"Uncontrolled","26/10/2021","2",0,"High","Satisfactory",2012-02-10,0.0745,521.2,398.5,7.3,20.669,0.615,0,NA,1,NA,"1","1993"
"SOAD06575","Flumevale","Yes","Water Supply","Earth",32.611,0.367,250000,"1971","",0.82543,58.59238,"","20/05/2022","1",0,"High","Satisfactory",2017-09-01,0.1036,486.2,785.5,7.1,32.611,0.367,0,250000,0,12.4292201968364,"0","Unknow"
"SOAD19660","Navaldia","Yes","Flood Risk Reduction","Earth",13.912,1.12,236606,"1959","",0.25216,61.25567,"Uncontrolled","24/01/1980","Unknow",6.19,"Low","Not Rated",2014-06-18,0.0702,541.3,324.8,NA,13.912,1.12,0,236606,0,12.3741558158876,"0","Unknow"
"SOAD19006","Flumevale","Yes","Water Supply","Earth",18.254,1.65,830000,"2008","",0.52993,0,"Uncontrolled","23/03/2022","6",0,"Low","Unsatisfactory",2014-07-30,0.0952,154.5,931.6,12.1,18.254,1.65,0,830000,0,13.6291821845913,"0","Unknow"
"SOAD00689","Navaldia","Yes","Flood Risk Reduction","Earth",13.783,0.833,156230,"1962","2009H",0.20488,23.96961,"Uncontrolled","21/06/2022","5",NA,"High","Satisfactory",2022-10-31,0.0491,11.5,874.1,NA,13.783,0.833,0,156230,0,11.9590909602048,"1","2009"
"SOAD03585","Lyndrassia","No","Recreation","Earth",16.554,0.126,66000,"1971","",0.86286,66.58225,"Uncontrolled","25/04/2021","1",9.62,"High","Unsatisfactory",2019-10-11,0.1351,187.4,280.8,3.7,16.554,0.126,0,66000,0,11.0974251724089,"0","Unknow"
"SOAD08158","Navaldia","Yes","Flood Risk Reduction","Earth",11.375,1.533,NA,"1952","2007O",0.25019,37.28606,"Uncontrolled","21/06/2023","5",8.42,"High","Not Rated",2022-05-09,0.0967,276.9,187.9,NA,11.375,1.533,0,NA,1,NA,"1","2007"
"SOAD11388","Navaldia","Yes","Flood Risk Reduction","Earth",16.457,0.617,155490,"1964","",0.28762,42.61264,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1114,572.8,17.6,NA,16.457,0.617,0,155490,0,11.9543431311129,"0","Unknow"
"SOAD04579","Navaldia","Yes","Flood Risk Reduction","Earth",12.063,1.133,131930,"1965","",0.48856,23.96961,"Uncontrolled","17/06/2022","5",1.64,"High","Fair",2022-12-08,0.0818,534.2,719.3,NA,12.063,1.133,0,131930,0,11.7900343376263,"0","Unknow"
"SOAD17980","Navaldia","Yes","Recreation","Earth",11.43,0.333,NA,"1910","",1.19776,45.27593,"","20/10/2020","1",NA,"High","Satisfactory",NA,0.1042,663.9,698.4,5.7,11.43,0.333,0,NA,1,NA,"0","Unknow"
"SOAD09227","Lyndrassia","Yes","Recreation","Earth",22.358,0.25,15000,"1949","1986",0.78012,7.98987,"Uncontrolled","29/12/2022","2",13.47,"High","Satisfactory",2007-12-21,0.0955,64.4,183.1,8.7,22.358,0.25,0,15000,0,9.61587214452889,"1","1986"
"SOAD19206","Navaldia","Yes","Irrigation","Earth",11.549,0.9,160630,"1962","",0.31914,26.6329,"Uncontrolled","13/10/2020","5",NA,"High","Fair",2021-05-28,0.0878,507.4,598.1,31,11.549,0.9,0,160630,0,11.9868650880196,"0","Unknow"
"SOAD19936","Flumevale","Yes","Flood Risk Reduction","Earth",11.641,0.367,65057,"1978","",1.07168,90.55186,"","08/09/2022","3",7.77,"High","Satisfactory",2022-09-08,0.0868,217,454.1,NA,11.641,0.367,0,65057,0,11.0830344587002,"0","Unknow"
"SOAD10363","Flumevale","Yes","Irrigation","Earth",4.057,0.223,NA,"1905","",0.57327,0,"Uncontrolled","06/05/2022","2",5,"Significant","Satisfactory",2022-05-06,0.1238,254.9,635.3,46.4,4.057,0.223,0,NA,1,NA,"0","Unknow"
"SOAD01735","Navaldia","Yes","Irrigation","Earth",6.92,0.467,NA,"1985","",1.75133,242.35939,"Uncontrolled","07/12/2021","5",NA,"High","Fair",2022-05-16,0.0844,402,616.2,2.8,6.92,0.467,0,NA,1,NA,"0","Unknow"
"SOAD13992","Navaldia","Yes","Flood Risk Reduction","Earth",18.274,0.433,191144,"1958","",0.3743,50.60251,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.104,468.4,18.4,NA,18.274,0.433,0,191144,0,12.1607875813145,"0","Unknow"
"SOAD14775","Lyndrassia","Yes","Other","Earth",7.321,0.267,NA,"1976","",1.16821,5.32658,"","15/07/2014","Unknow",58.31,"High","Satisfactory",2015-09-10,0.0973,248.7,182.7,NA,7.321,0.267,0,NA,1,NA,"0","Unknow"
"SOAD01463","Navaldia","Yes","Flood Risk Reduction","Earth",12.16,0.89,160980,"1971","",0.31323,34.62277,"Uncontrolled","16/01/2019","5",NA,"High","Fair",2015-08-31,0.0639,461.5,761.8,NA,12.16,0.89,0,160980,0,11.9890416245802,"0","Unknow"
"SOAD06666","Flumevale","Yes","Water Supply","Earth",11.184,2.2,87000,"1958","",1.92272,34.62277,"","31/08/2021","1",5.87,"High","Satisfactory",2017-09-01,0.0883,600.7,329.8,25.8,11.184,2.2,0,87000,0,11.3736748918235,"0","Unknow"
"SOAD07505","Navaldia","Yes","Flood Risk Reduction","Earth",15.802,0.5,162002,"1958","1992S",0.22655,29.29619,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1085,12.1,16.3,NA,15.802,0.5,0,162002,0,11.9953701325616,"1","1992"
"SOAD01524","Navaldia","Yes","Flood Risk Reduction","Earth",19.191,0.478,207850,"1978","",0.18715,34.62277,"Uncontrolled","14/11/2017","5",NA,"High","Not Rated",2022-11-14,0.0964,44.7,648.7,NA,19.191,0.478,0,207850,0,12.2445767558311,"0","Unknow"
"SOAD02925","Navaldia","Yes","Flood Risk Reduction","Earth",22.318,0.343,NA,"1963","",0.57327,23.96961,"","20/11/2020","1",NA,"High","Fair",NA,0.103,390.9,924.1,NA,22.318,0.343,0,NA,1,NA,"0","Unknow"
"SOAD07349","Flumevale","Yes","Irrigation","Earth",8.177,0.467,99563,"1956","",0.99288,0,"Uncontrolled","26/08/2022","2",1.56,"Significant","Satisfactory",2022-08-26,0.1168,662.2,506.9,2,8.177,0.467,0,99563,0,11.5085559324523,"0","Unknow"
"SOAD03247","Navaldia","Yes","Flood Risk Reduction","Earth",14.75,0.546,147490,"1965","",0.23837,47.93922,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0748,13.7,5.2,NA,14.75,0.546,0,147490,0,11.9015224359512,"0","Unknow"
"SOAD12874","Flumevale","Yes","Flood Risk Reduction","Earth",26.875,0.498,2631,"1984","",1.05592,79.8987,"Uncontrolled","09/06/2021","3",14.53,"Low","Not Rated",NA,0.1246,442,228.3,NA,26.875,0.498,0,2631,0,7.87549929244521,"0","Unknow"
"SOAD15412","Navaldia","Yes","Flood Risk Reduction","Earth",15.727,0.767,128015,"1970","",0.29747,21.30632,"Uncontrolled","11/07/2018","5",NA,"Significant","Not Rated",2023-07-11,0.17,303.2,82.9,NA,15.727,0.767,0,128015,0,11.7599105350899,"0","Unknow"
"SOAD02828","Flumevale","Yes","Water Supply","Earth",18.88,5.267,24217,"1978","",0.67177,0,"","29/09/2022","2",56.17,"Significant","Satisfactory",2022-09-29,0.1406,559.3,117,59.9,18.88,5.267,0,24217,0,10.0948514373143,"0","Unknow"
"SOAD09471","Lyndrassia","Yes","Flood Risk Reduction","Earth",20.215,0.3,35000,"1977","",0.18124,39.94935,"Uncontrolled","27/11/2022","3",11.5,"High","Satisfactory",2007-12-19,0.0713,30.8,327.5,NA,20.215,0.3,0,35000,0,10.463131911492,"0","Unknow"
"SOAD07471","Navaldia","Yes","Flood Risk Reduction","Earth",20.427,0.553,200370,"1962","",0.23246,34.62277,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0854,26,5.2,NA,20.427,0.553,0,200370,0,12.2079259271424,"0","Unknow"
"SOAD14801","Lyndrassia","Yes","Water Supply","Earth",14.37,0.4,108800,"1927","1997",1.78285,47.93922,"Uncontrolled","17/09/2020","2",1.69,"High","Satisfactory",2007-12-19,0.0904,655.3,842.5,15.6,14.37,0.4,0,108800,0,11.5972758045382,"1","1997"
"SOAD04240","Flumevale","No","Irrigation","Earth",27.779,0.5,244000,"1975","",1.7139,372.8606,"Controlled","21/03/2002","3",0,"Low","Not Available",NA,0.0748,284.7,619.4,11,27.779,0.5,0,244000,0,12.4049276026276,"0","Unknow"
"SOAD10168","Navaldia","Yes","Irrigation","Earth",5.592,3.36,NA,"1967","",1.77497,0,"","25/01/1983","Unknow",NA,"Low","Not Rated",2014-06-18,0.1149,176,10.4,16.9,5.592,3.36,0,NA,1,NA,"0","Unknow"
"SOAD16944","Navaldia","Yes","Flood Risk Reduction","Earth",13.236,0.588,129930,"1965","1999S",0.5122,34.62277,"Uncontrolled","27/01/2016","5",4.81,"High","Not Rated",2021-01-27,0.0755,444.4,362.6,NA,13.236,0.588,0,129930,0,11.7747588192991,"1","1999"
"SOAD19643","Navaldia","Yes","Flood Risk Reduction","Earth",15.196,0.667,154130,"1965","",0.2364,37.28606,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0826,31.6,13.7,NA,15.196,0.667,0,154130,0,11.9455581691493,"0","Unknow"
"SOAD14006","Navaldia","Yes","Flood Risk Reduction","Earth",13.948,0.86,169550,"1963","",0.33884,37.28606,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0766,327.5,9.5,NA,13.948,0.86,0,169550,0,12.0409090455016,"0","Unknow"
"SOAD10455","Navaldia","Yes","Flood Risk Reduction","Earth",8.373,0.483,62320,"1969","",0.41764,29.29619,"Uncontrolled","16/01/2019","5",NA,"High","Fair",2015-08-31,0.0775,360.4,479.1,NA,8.373,0.483,0,62320,0,11.040053726629,"0","Unknow"
"SOAD18193","Navaldia","Yes","Flood Risk Reduction","Earth",9.901,1.29,82830,"1966","",0.47674,29.29619,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0678,687.5,5.3,NA,9.901,1.29,0,82830,0,11.3245576664399,"0","Unknow"
"SOAD08179","Navaldia","Yes","Unknow","Earth",5.248,5.233,NA,"1965","2013S",0.33687,202.41004,"","03/11/2015","5",NA,"High","Not Rated",2020-11-03,0.11,530.6,647.6,NA,5.248,5.233,0,NA,1,NA,"1","2013"
"SOAD11134","Lyndrassia","Yes","Recreation","Earth",25.615,0.533,2e+05,"1979","1995",0.40779,5.32658,"Uncontrolled","06/12/2022","3",9.22,"High","Satisfactory",2019-11-13,0.1056,100.3,142.8,8.1,25.615,0.533,0,2e+05,0,12.2060776455177,"1","1995"
"SOAD04369","Lyndrassia","Yes","Recreation","Earth",24.325,0.262,280000,"1968","1987",0.69738,13.31645,"Uncontrolled","25/10/2022","2",0,"High","Unsatisfactory",2007-12-19,0.1628,170.6,114.6,7,24.325,0.262,0,280000,0,12.5425484535736,"1","1987"
"SOAD12610","Navaldia","Yes","Irrigation","Earth",7.311,6.833,NA,"1926","",2.45265,2.66329,"Controlled","09/02/2015","5",NA,"High","Not Rated",2020-02-09,0.0896,698.6,886.8,13.3,7.311,6.833,0,NA,1,NA,"0","Unknow"
"SOAD02832","Navaldia","Yes","Flood Risk Reduction","Earth",19.163,0.55,NA,"1967","",0.18124,50.60251,"Uncontrolled","28/11/2017","5",NA,"High","Not Rated",2022-11-28,0.1283,36,607.7,NA,19.163,0.55,0,NA,1,NA,"0","Unknow"
"SOAD15193","Navaldia","Yes","Flood Risk Reduction","Earth",19.14,0.733,440561,"1980","",0.1379,34.62277,"Uncontrolled","21/01/2020","5",4.94,"High","Satisfactory",2020-06-26,0.0417,44.1,527.4,NA,19.14,0.733,0,440561,0,12.9958064636028,"0","Unknow"
"SOAD03680","Navaldia","Yes","Flood Risk Reduction","Earth",16.855,0.633,166910,"1970","",0.15563,42.61264,"","06/04/1972","Unknow",NA,"Low","Not Rated",2014-06-18,0.1041,17.8,8.2,NA,16.855,0.633,0,166910,0,12.0252160152073,"0","Unknow"
"SOAD03620","Navaldia","Yes","Flood Risk Reduction","Earth",20.251,0.652,199930,"1968","",0.22655,42.61264,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0645,36.6,5.7,NA,20.251,0.652,0,199930,0,12.205727586004,"0","Unknow"
"SOAD02313","Navaldia","Yes","Flood Risk Reduction","Earth",19.107,0.365,146050,"1968","",0.38809,34.62277,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1098,517.7,19,NA,19.107,0.365,0,146050,0,11.8917111547627,"0","Unknow"
"SOAD18266","Navaldia","Yes","Flood Risk Reduction","Earth",9.57,0.833,1e+05,"1958","",0.12214,39.94935,"Uncontrolled","09/01/1980","Unknow",3.19,"Low","Not Rated",2014-06-18,0.1234,17.4,202.7,NA,9.57,0.833,0,1e+05,0,11.5129354649202,"0","Unknow"
"SOAD19892","Navaldia","Yes","Flood Risk Reduction","Earth",15.01,0.393,110170,"1966","",0.12411,484.71878,"Uncontrolled","06/07/2021","5",NA,"Significant","Fair",2021-08-23,0.118,28.4,35.5,NA,15.01,0.393,0,110170,0,11.6097889831741,"0","Unknow"
"SOAD12922","Flumevale","Yes","Irrigation","Earth",11.032,1.225,90146,"1958","1984",0.95742,0,"Uncontrolled","15/07/2022","2",5.04,"Significant","Satisfactory",2022-07-15,0.1298,457.8,319.5,8.8,11.032,1.225,0,90146,0,11.4091969502075,"1","1984"
"SOAD02848","Lyndrassia","Yes","Recreation","Earth",16.217,0.317,205000,"1978","",1.22337,194.42017,"Uncontrolled","05/04/2022","2",0,"High","Satisfactory",2010-05-17,0.1013,356.6,107,3.6,16.217,0.317,0,205000,0,12.2307701361574,"0","Unknow"
"SOAD06597","Navaldia","Yes","Recreation","Earth",14.623,0.357,NA,"1973","",0.61464,31.95948,"Uncontrolled","27/05/2021","5",NA,"High","Fair",2021-07-25,0.0927,595.9,685.1,3.9,14.623,0.357,0,NA,1,NA,"0","Unknow"
"SOAD05341","Flumevale","Yes","Water Supply","Earth",23.351,0.392,108246,"1957","",0.89438,2.66329,"","11/01/2022","1",NA,"High","Satisfactory",2017-09-01,0.0719,599.9,614.8,62.7,23.351,0.392,0,108246,0,11.5921709318548,"0","Unknow"
"SOAD00902","Lyndrassia","Yes","Unknow","Earth",3.371,NA,0,"1930","",NA,0,"","","0",NA,"Significant","",NA,0.1011,409.3,168.6,NA,3.371,NA,1,NA,1,NA,"0","Unknow"
"SOAD06015","Navaldia","Yes","Flood Risk Reduction","Earth",11.909,0.605,116566,"1957","",0.32308,31.95948,"Uncontrolled","30/04/2018","5",NA,"High","Not Rated",2023-04-30,0.0532,579.5,478.8,NA,11.909,0.605,0,116566,0,11.6662214939732,"0","Unknow"
"SOAD20519","Navaldia","Yes","Flood Risk Reduction","Earth",19.352,0.378,NA,"1988","",0.71708,13.31645,"Uncontrolled","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1047,361.4,23.2,NA,19.352,0.378,0,NA,1,NA,"0","Unknow"
"SOAD16377","Flumevale","Yes","Irrigation","Earth",10.483,0.137,10250,"1894","1960H;1960M;1960S;2000H;2000S",0.87665,13.31645,"Uncontrolled","20/10/2021","1",15.21,"High","Fair",2021-10-20,0.1095,287.7,292.7,44.1,10.483,0.137,0,10250,0,9.2351305407834,"5","2000"
"SOAD06824","Navaldia","Yes","Flood Risk Reduction","Earth",12.385,0.857,107515,"1972","",0.24231,21.30632,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0807,40.5,15.7,NA,12.385,0.857,0,107515,0,11.585394952684,"0","Unknow"
"SOAD18744","Navaldia","Yes","Flood Risk Reduction","Earth",16.721,0.693,173830,"1968","",0.27777,47.93922,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.098,362.9,17.5,NA,16.721,0.693,0,173830,0,12.065838841846,"0","Unknow"
"SOAD19160","Navaldia","Yes","Flood Risk Reduction","Earth",15.574,0.76,196870,"1965","",0.25413,39.94935,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0694,194.2,20,NA,15.574,0.76,0,196870,0,12.1903039708953,"0","Unknow"
"SOAD05536","Navaldia","Yes","Irrigation","Earth",3.865,0.083,NA,"1948","",2.16109,0,"","04/01/2011","5",NA,"Low","Not Rated",2016-01-04,0.0783,122,19.3,40,3.865,0.083,0,NA,1,NA,"0","Unknow"
"SOAD20130","Navaldia","Yes","Flood Risk Reduction","Earth",13.382,0.333,82684,"1975","",0.21867,15.97974,"Uncontrolled","23/03/2020","5",6.74,"High","Satisfactory",2021-02-10,0.0586,16,409.5,NA,13.382,0.333,0,82684,0,11.3227934860843,"0","Unknow"
"SOAD14855","Flumevale","Yes","Irrigation","Earth",17.462,0.26,68787,"1964","1999",0.8471,21.30632,"Uncontrolled","17/06/2022","1",37.46,"High","Satisfactory",2022-06-17,0.1094,685.4,212.8,45.7,17.462,0.26,0,68787,0,11.1387845901041,"1","1999"
"SOAD07063","Navaldia","Yes","Flood Risk Reduction","Earth",11.342,0.586,120920,"1971","",0.22064,39.94935,"Uncontrolled","15/11/2017","5",NA,"Significant","Not Rated",2022-11-15,0.1166,38.1,86.3,NA,11.342,0.586,0,120920,0,11.7028927187897,"0","Unknow"
"SOAD14705","Navaldia","Yes","Irrigation","Earth",11.929,0.275,NA,"1980","1986S",0.9259,3377.05172,"","19/04/2017","5",NA,"Significant","Not Rated",2022-04-19,0.1357,568.2,269.7,40.5,11.929,0.275,0,NA,1,NA,"1","1986"
"SOAD04305","Navaldia","Yes","Flood Risk Reduction","Earth",8.809,0.52,63020,"1966","2005O;2009H",0.48462,18.64303,"Uncontrolled","08/10/2020","5",0,"High","Satisfactory",2014-06-18,0.0787,455.2,682.4,NA,8.809,0.52,0,63020,0,11.0512232831638,"2","2009"
"SOAD09377","Navaldia","Yes","Flood Risk Reduction","Earth",35.266,0.437,NA,"1975","",0.03349,47.93922,"","20/01/2021","1",NA,"High","Fair",NA,0.1198,40.8,516.9,NA,35.266,0.437,0,NA,1,NA,"0","Unknow"
"SOAD03802","Flumevale","Yes","Irrigation","Earth",7.777,0.207,19956,"1954","",1.30217,15.97974,"Uncontrolled","10/06/2022","2",15.62,"Significant","Fair",2022-06-10,0.1417,548.9,450.1,22.6,7.777,0.207,0,19956,0,9.90133523796798,"0","Unknow"
"SOAD19614","Lyndrassia","Yes","Tailings","Earth",30.611,0.167,27000,"2001","2000",0.20488,0,"Uncontrolled","07/09/2022","2",0,"High","Satisfactory",2016-03-04,0.0855,30.5,541.9,NA,30.611,0.167,0,27000,0,10.2036291813376,"1","2000"
"SOAD11642","Navaldia","Yes","Water Supply","Earth",24.926,0.448,NA,"1898","2008M",0.86483,21.30632,"","13/01/2021","1",NA,"High","Fair",NA,0.1093,688.6,784.9,26.4,24.926,0.448,0,NA,1,NA,"1","2008"
"SOAD07465","Navaldia","Yes","Flood Risk Reduction","Earth",17.241,0.621,184250,"1967","2018H;2018S",0.25413,31.95948,"Uncontrolled","24/05/2018","5",4.86,"High","Not Rated",2023-05-24,0.1222,156.4,248.4,NA,17.241,0.621,0,184250,0,12.1240542374453,"2","2018"
"SOAD06907","Flumevale","Yes","Water Supply","Earth",18.399,0.266,NA,"1965","",1.08941,21.30632,"Uncontrolled","31/08/2022","1",0,"High","Satisfactory",2022-08-31,0.0969,676.3,322.4,43.8,18.399,0.266,0,NA,1,NA,"0","Unknow"
"SOAD10330","Navaldia","Yes","Water Supply","Earth",12.36,0.6,NA,"1901","1963H",0.41173,90.55186,"Uncontrolled","22/08/2019","3",NA,"High","Unsatisfactory",2022-05-23,0.1211,301.5,534.7,45.4,12.36,0.6,0,NA,1,NA,"1","1963"
