"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD20746","Navaldia","Yes","Flood Risk Reduction","Earth",15.72,0.498,105553,"1960","2013S",0.60873,37.28606,"Uncontrolled","02/12/2019","5",4.68,"High","Fair","2021-03-01",0.0809,560.5,725.6,NA,15.72,0.498,0,105553,0,11.5669779492898,1,"2013"
"SOAD18472","Navaldia","Yes","Flood Risk Reduction","Earth",8.413,1.15,113620,"1969","",0.37627,55.92909,"Uncontrolled","07/02/2019","5",27.79,"Significant","Fair","2019-06-25",0.112,459.6,105.7,NA,8.413,1.15,0,113620,0,11.6406236273398,0,"Unknow"
"SOAD18109","Navaldia","Yes","Recreation","Earth",4.824,0.112,NA,"1951","2008H",1.35733,173.11385,"","21/01/2021","1",NA,"High","Fair",NA,0.1002,703.2,616.4,4.3,4.824,0.112,0,NA,1,NA,1,"2008"
"SOAD19743","Navaldia","Yes","Flood Risk Reduction","Earth",13.762,0.611,143563,"1977","",0.30929,42.61264,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0879,498.1,11.6,NA,13.762,0.611,0,143563,0,11.8745362077878,0,"Unknow"
"SOAD05234","Navaldia","Yes","Water Supply","Earth",10.423,0.567,NA,"1953","1957H",1.11699,45.27593,"Uncontrolled","05/02/2021","2",NA,"Significant","Poor","2016-08-29",0.1526,698.5,231.5,49.5,10.423,0.567,0,NA,1,NA,1,"1957"
"SOAD03152","Navaldia","Yes","Flood Risk Reduction","Earth",18.109,0.419,193240,"1965","",0.33293,77.23541,"Uncontrolled","18/07/2018","5",NA,"High","Not Rated","2023-07-18",0.0879,63.5,801.3,NA,18.109,0.419,0,193240,0,12.171693393567,0,"Unknow"
"SOAD15801","Navaldia","Yes","Unknow","Earth",52.697,0.523,85000,"2012","",0,39.94935,"Uncontrolled","20/08/2020","5",8.43,"High","Satisfactory","2015-02-23",0.0916,10.7,270.7,NA,52.697,0.523,0,85000,0,11.3504183001091,0,"Unknow"
"SOAD06533","Navaldia","Yes","Recreation","Earth",4.64,0.04,NA,"1912","2002S;2009H",1.85771,15.97974,"","21/08/2020","1",NA,"High","Satisfactory",NA,0.0786,336.1,760.5,4.3,4.64,0.04,0,NA,1,NA,2,"2009"
"SOAD08673","Navaldia","Yes","Irrigation","Earth",15.754,0.649,211810,"1965","",0.21276,53.2658,"Uncontrolled","05/03/2019","5",NA,"High","Fair","2019-06-03",0.0938,21.3,761.2,28.7,15.754,0.649,0,211810,0,12.2634496465893,0,"Unknow"
"SOAD19406","Navaldia","Yes","Flood Risk Reduction","Earth",19.247,0.6,178238,"1958","",0.25413,47.93922,"Uncontrolled","14/01/2020","5",6.28,"High","Fair","2021-02-24",0.0976,134.9,451.8,NA,19.247,0.6,0,178238,0,12.0908806252924,0,"Unknow"
"SOAD18833","Navaldia","Yes","Flood Risk Reduction","Earth",9.859,1.173,120630,"1966","",0.18518,55.92909,"","01/10/2013","Unknow",15.11,"Low","Not Rated","2014-06-18",0.1156,46.7,460.1,NA,9.859,1.173,0,120630,0,11.7004915783369,0,"Unknow"
"SOAD18258","Navaldia","Yes","Recreation","Earth",4.606,0.117,NA,"1909","1996S",2.04289,66.58225,"Uncontrolled","18/01/1994","Unknow",NA,"Low","Not Rated","2014-06-18",0.1344,213.9,14.1,9.2,4.606,0.117,0,NA,1,NA,1,"1996"
"SOAD14897","Navaldia","Yes","Flood Risk Reduction","Earth",10.041,0.7,105870,"1963","2017O",0.47871,26.6329,"Uncontrolled","04/08/2015","5",NA,"High","Not Rated","2020-08-04",0.0997,64.4,707.5,NA,10.041,0.7,0,105870,0,11.5699766508392,1,"2017"
"SOAD13528","Navaldia","Yes","Flood Risk Reduction","Earth",14.579,0.575,153720,"1963","",0.60873,47.93922,"Uncontrolled","22/05/2023","5",NA,"High","Not Rated","2021-12-15",0.064,127.4,566.9,NA,14.579,0.575,0,153720,0,11.942894549992,0,"Unknow"
"SOAD15026","Navaldia","Yes","Unknow","Earth",8.163,0.948,NA,"1967","",2.58464,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.111,539.7,18.2,NA,8.163,0.948,0,NA,1,NA,0,"Unknow"
"SOAD07272","Navaldia","Yes","Flood Risk Reduction","Earth",10.318,0.744,174770,"1963","",0.25216,42.61264,"Uncontrolled","20/01/2005","Unknow",NA,"Low","Not Rated","2014-06-18",0.0949,186.7,23,NA,10.318,0.744,0,174770,0,12.0712318245498,0,"Unknow"
"SOAD10880","Navaldia","Yes","Water Supply","Earth",28.813,0.19,NA,"1923","",0.48659,98.54173,"","07/10/2020","1",NA,"High","Fair",NA,0.1309,572.3,570.2,63.5,28.813,0.19,0,NA,1,NA,0,"Unknow"
"SOAD10587","Navaldia","Yes","Flood Risk Reduction","Earth",19.301,0.592,211922,"1956","",0.25216,37.28606,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0824,88.4,17.4,NA,19.301,0.592,0,211922,0,12.2639782801311,0,"Unknow"
"SOAD11810","Navaldia","Yes","Flood Risk Reduction","Earth",11.267,2.1,208440,"1961","",0.33884,47.93922,"Uncontrolled","27/06/2023","5",4.71,"Significant","Fair","2023-08-28",0.1037,39.8,308.2,NA,11.267,2.1,0,208440,0,12.2474113065553,0,"Unknow"
"SOAD10178","Navaldia","Yes","Water Supply","Earth",10.844,0.5,NA,"1955","",0.69147,0,"","","Unknow",60.32,"Low","Not Rated","2014-06-18",0.0571,263.7,226,6.1,10.844,0.5,0,NA,1,NA,0,"Unknow"
"SOAD11563","Navaldia","Yes","Flood Risk Reduction","Earth",8.586,1.565,NA,"1961","",0.22458,21.30632,"Uncontrolled","21/03/2018","5",0.48,"High","Not Rated","2023-03-21",0.1215,34.8,429.1,NA,8.586,1.565,0,NA,1,NA,0,"Unknow"
"SOAD01132","Navaldia","Yes","Water Supply","Earth",11.936,0.72,NA,"1939","",1.39673,194.42017,"Uncontrolled","23/10/2018","1",NA,"Significant","Not Rated","2014-06-18",0.1732,86.2,459.1,29,11.936,0.72,0,NA,1,NA,0,"Unknow"
"SOAD03339","Navaldia","Yes","Flood Risk Reduction","Earth",10.364,0.5,NA,"1971","2005O;2008O",1.19776,21.30632,"","01/09/2020","1",NA,"High","Satisfactory",NA,0.0881,652.9,566.7,NA,10.364,0.5,0,NA,1,NA,2,"2008"
"SOAD16751","Navaldia","Yes","Flood Risk Reduction","Earth",19.176,0.702,191574,"1960","",0.16942,42.61264,"Uncontrolled","23/04/1973","Unknow",NA,"Low","Not Rated","2014-06-18",0.086,9.3,20.6,NA,19.176,0.702,0,191574,0,12.1630346558386,0,"Unknow"
"SOAD19625","Navaldia","Yes","Flood Risk Reduction","Earth",12.109,0.983,145918,"1960","",0.39203,37.28606,"Uncontrolled","19/04/2023","5",3.09,"High","Not Rated","2021-11-16",0.1194,82,167.6,NA,12.109,0.983,0,145918,0,11.8908069522145,0,"Unknow"
"SOAD14754","Navaldia","Yes","Flood Risk Reduction","Earth",26.421,0.455,NA,"1967","",0.28959,61.25567,"","15/09/2020","1",NA,"High","Fair",NA,0.1078,306.4,778.5,NA,26.421,0.455,0,NA,1,NA,0,"Unknow"
"SOAD03435","Navaldia","Yes","Water Supply","Earth",24.785,0.967,NA,"1977","",0.59888,0,"","24/03/2009","Unknow",NA,"Low","Not Rated","2014-06-18",0.0812,602.5,11.1,29,24.785,0.967,0,NA,1,NA,0,"Unknow"
"SOAD07062","Navaldia","Yes","Flood Risk Reduction","Earth",17.81,0.583,166190,"1966","",0.29353,50.60251,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0935,266,5.7,NA,17.81,0.583,0,166190,0,12.0208930083127,0,"Unknow"
"SOAD02404","Navaldia","Yes","Recreation","Earth",6.508,0.167,NA,"1971","2001O",3.04956,53.2658,"","30/03/2021","1",NA,"High","Poor",NA,0.1046,925.6,811.5,8.3,6.508,0.167,0,NA,1,NA,1,"2001"
"SOAD08792","Navaldia","Yes","Recreation","Earth",9.822,0.667,NA,"1962","",0.77421,29.29619,"Uncontrolled","28/05/2013","Unknow",16.19,"Low","Not Rated","2018-05-28",0.0583,88.2,434.1,4.9,9.822,0.667,0,NA,1,NA,0,"Unknow"
"SOAD11441","Navaldia","Yes","Flood Risk Reduction","Earth",17.126,0.49,179640,"1961","",0.28959,45.27593,"Uncontrolled","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0524,235.6,19.9,NA,17.126,0.49,0,179640,0,12.0987156938751,0,"Unknow"
"SOAD00928","Navaldia","Yes","Water Supply","Earth",7.902,0.717,NA,"Unknow","2010S",2.6004,0,"Uncontrolled","30/11/2021","5",NA,"Significant","Fair","2022-05-16",0.101,344.3,245.8,67,7.902,0.717,0,NA,1,NA,1,"2010"
"SOAD13413","Navaldia","Yes","Flood Risk Reduction","Earth",10.984,0.777,127640,"1960","",0.45704,50.60251,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0989,398.8,5,NA,10.984,0.777,0,127640,0,11.7569769148961,0,"Unknow"
"SOAD15463","Navaldia","Yes","Fish and Wildlife Pond","Earth",18.691,0.433,106000,"1985","",0.14381,29.29619,"Uncontrolled","15/10/2020","5",NA,"High","Satisfactory","2021-08-05",0.073,17.7,720,NA,18.691,0.433,0,106000,0,11.571203807012,0,"Unknow"
"SOAD17074","Navaldia","Yes","Flood Risk Reduction","Earth",11.189,1.158,90120,"1968","",2.04486,26.6329,"Uncontrolled","24/10/2018","5",NA,"High","Fair","2019-09-27",0.082,470,641.2,NA,11.189,1.158,0,90120,0,11.4089084908006,0,"Unknow"
"SOAD17212","Navaldia","Yes","Flood Risk Reduction","Earth",9.138,1.347,104740,"1962","",0.79391,34.62277,"Uncontrolled","05/05/2023","5",10.1,"High","Not Rated","2021-06-14",0.0654,423.5,316,NA,9.138,1.347,0,104740,0,11.5592459152387,0,"Unknow"
"SOAD16268","Navaldia","Yes","Recreation","Earth",13.9,1.067,NA,"1977","2011S",1.56221,10.65316,"","13/10/2020","1",NA,"High","Fair",NA,0.1187,353.7,811.3,6.5,13.9,1.067,0,NA,1,NA,1,"2011"
"SOAD13838","Navaldia","Yes","Flood Risk Reduction","Earth",18.301,0.506,128820,"1958","",0.23837,39.94935,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0671,20.1,9.8,NA,18.301,0.506,0,128820,0,11.7661791228405,0,"Unknow"
"SOAD12453","Navaldia","Yes","Irrigation","Earth",13.194,1.007,NA,"1956","",1.10714,2351.68507,"Uncontrolled","06/05/1982","Unknow",NA,"Low","Not Rated","2014-06-18",0.0875,363.5,15.9,47,13.194,1.007,0,NA,1,NA,0,"Unknow"
"SOAD19306","Navaldia","Yes","Recreation","Earth",21.415,0.433,NA,"1940","",0.84119,34.62277,"Uncontrolled","10/12/2019","2",6.19,"High","Poor","2018-04-27",0.132,661.4,152.2,6.9,21.415,0.433,0,NA,1,NA,0,"Unknow"
"SOAD18358","Navaldia","Yes","Flood Risk Reduction","Earth",15.792,1.121,250000,"1988","",0.36051,29.29619,"Uncontrolled","25/06/2018","5",5.04,"High","Not Rated","2023-06-25",0.0531,356.2,141.8,NA,15.792,1.121,0,250000,0,12.4292201968364,0,"Unknow"
"SOAD02186","Navaldia","Yes","Flood Risk Reduction","Earth",14.493,0.996,175700,"1961","",0.34869,47.93922,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1293,33.5,19.8,NA,14.493,0.996,0,175700,0,12.0765389656786,0,"Unknow"
"SOAD16235","Navaldia","Yes","Flood Risk Reduction","Earth",13.487,2.12,222465,"1976","",0.39006,34.62277,"Uncontrolled","14/04/2021","5",NA,"High","Fair","2021-10-12",0.0904,591.4,843.3,NA,13.487,2.12,0,222465,0,12.3125295599232,0,"Unknow"
"SOAD19559","Navaldia","Yes","Recreation","Earth",2.916,7.167,NA,"1951","",0,0,"","26/02/1982","Unknow",NA,"Low","Not Rated","2014-06-18",0.0678,38.3,7.7,6.6,2.916,7.167,0,NA,1,NA,0,"Unknow"
"SOAD10675","Navaldia","Yes","Flood Risk Reduction","Earth",17.889,0.653,116043,"1957","",0.4925,37.28606,"Uncontrolled","02/12/2019","5",9.48,"High","Satisfactory","2022-08-22",0.0431,378.9,444.4,NA,17.889,0.653,0,116043,0,11.6617247085133,0,"Unknow"
"SOAD02144","Navaldia","Yes","Flood Risk Reduction","Earth",13.049,0.967,163680,"1968","",0.42355,31.95948,"Uncontrolled","12/02/2018","5",NA,"High","Not Rated","2023-02-12",0.1112,196.6,540.5,NA,13.049,0.967,0,163680,0,12.0056746906487,0,"Unknow"
"SOAD10324","Navaldia","Yes","Flood Risk Reduction","Earth",24.516,0.563,176936,"1976","",0.22458,21.30632,"","04/03/2020","5",9.51,"High","Satisfactory","2021-04-30",0.048,29,229.9,NA,24.516,0.563,0,176936,0,12.0835490159937,0,"Unknow"
"SOAD18905","Navaldia","Yes","Flood Risk Reduction","Earth",13.116,0.792,163370,"1965","",0.3743,50.60251,"Uncontrolled","02/04/2008","Unknow",NA,"Low","Not Rated","2014-06-18",0.0634,715.4,6.8,NA,13.116,0.792,0,163370,0,12.0037789670767,0,"Unknow"
"SOAD09634","Navaldia","Yes","Flood Risk Reduction","Earth",14.055,0.749,153800,"1976","",0.33096,31.95948,"Uncontrolled","14/04/2021","5",NA,"High","Fair","2021-10-11",0.0754,586.1,633.4,NA,14.055,0.749,0,153800,0,11.9434148379831,0,"Unknow"
"SOAD18896","Navaldia","Yes","Other","Earth",4.435,8.8,NA,"1945","",0,0,"Uncontrolled","16/02/1977","Unknow",NA,"Low","Not Rated","2014-06-18",0.1187,47.5,21.8,NA,4.435,8.8,0,NA,1,NA,0,"Unknow"
"SOAD02527","Navaldia","Yes","Flood Risk Reduction","Earth",9.118,0.833,95000,"1957","2020O",0.31717,34.62277,"Uncontrolled","02/07/2020","Unknow",NA,"Low","Not Rated","2014-06-18",0.0927,70.9,11.7,NA,9.118,0.833,0,95000,0,11.4616426968431,1,"2020"
"SOAD13506","Navaldia","Yes","Flood Risk Reduction","Earth",12.241,0.555,100890,"1967","",0.24428,42.61264,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0817,495.9,23.7,NA,12.241,0.555,0,100890,0,11.5217960051384,0,"Unknow"
"SOAD06617","Navaldia","Yes","Flood Risk Reduction","Earth",7.344,1.363,141000,"1985","",0.42749,29.29619,"Uncontrolled","07/12/2017","5",0,"High","Not Rated","2022-12-07",0.0997,56.1,256.3,NA,7.344,1.363,0,141000,0,11.8565222615337,0,"Unknow"
"SOAD18213","Navaldia","Yes","Flood Risk Reduction","Earth",10.066,1.452,151200,"1957","",0.45507,39.94935,"Uncontrolled","11/03/2020","5",NA,"Significant","Fair","2020-04-13",0.1011,197.1,261,NA,10.066,1.452,0,151200,0,11.9263653564623,0,"Unknow"
"SOAD16442","Navaldia","Yes","Flood Risk Reduction","Earth",6.234,0.772,84240,"1963","",0.69935,311.60493,"Uncontrolled","27/06/2023","5",14.63,"Significant","Not Rated","2016-04-27",0.125,535.3,95.6,NA,6.234,0.772,0,84240,0,11.3414370175826,0,"Unknow"
"SOAD01434","Navaldia","Yes","Other","Earth",4.448,4.8,NA,"1957","",4.12518,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1127,712.7,18.2,NA,4.448,4.8,0,NA,1,NA,0,"Unknow"
"SOAD15402","Navaldia","Yes","Flood Risk Reduction","Earth",16.141,1.067,183069,"1974","",0.54569,50.60251,"","23/11/1976","Unknow",NA,"Low","Not Rated","2014-06-18",0.0649,43.7,9.9,NA,16.141,1.067,0,183069,0,12.1176238723451,0,"Unknow"
"SOAD01433","Navaldia","Yes","Flood Risk Reduction","Earth",13.23,1.142,223300,"1956","2020O",0.39991,50.60251,"Uncontrolled","02/07/2020","Unknow",NA,"Low","Not Rated","2014-06-18",0.0626,308.4,10,NA,13.23,1.142,0,223300,0,12.3162759160986,1,"2020"
"SOAD09831","Navaldia","Yes","Flood Risk Reduction","Earth",10.862,1.667,169080,"1967","2005O;2008H",0.20488,26.6329,"Uncontrolled","07/10/2020","5",4.51,"High","Satisfactory","2017-06-30",0.0525,44.3,925.5,NA,10.862,1.667,0,169080,0,12.0381331690233,2,"2008"
"SOAD12052","Navaldia","Yes","Flood Risk Reduction","Earth",17.874,0.962,456900,"1962","",0.25019,21.30632,"Uncontrolled","11/02/2020","5",NA,"High","Fair","2021-01-28",0.0931,514.2,578.9,NA,17.874,0.962,0,456900,0,13.0322220162117,0,"Unknow"
"SOAD11473","Navaldia","Yes","Flood Risk Reduction","Earth",16.786,0.517,171020,"1966","2020O",0.31126,53.2658,"Uncontrolled","18/07/2020","Unknow",NA,"Low","Fair","2022-07-22",0.0734,175.2,7,NA,16.786,0.517,0,171020,0,12.0495416349622,1,"2020"
"SOAD15327","Navaldia","Yes","Flood Risk Reduction","Earth",15.663,1.897,NA,"1960","",0.45901,194.42017,"Uncontrolled","12/02/2020","Unknow",NA,"High","Fair","2021-01-26",0.0846,550.2,650.7,NA,15.663,1.897,0,NA,1,NA,0,"Unknow"
"SOAD17578","Navaldia","Yes","Flood Risk Reduction","Earth",18.696,0.7,247790,"1962","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0806,35.7,16.1,NA,18.696,0.7,0,247790,0,12.420340927905,0,"Unknow"
"SOAD07612","Navaldia","Yes","Recreation","Earth",9.714,0.2,NA,"1830","",1.39673,29.29619,"","25/09/2020","1",NA,"High","Poor",NA,0.1401,333.4,835.3,8,9.714,0.2,0,NA,1,NA,0,"Unknow"
"SOAD03140","Navaldia","Yes","Recreation","Earth",12.045,0.16,NA,"1923","2003H;2003S;2006O",0.78997,146.48095,"","13/12/2020","1",NA,"High","Satisfactory",NA,0.0895,675.5,761.3,9.5,12.045,0.16,0,NA,1,NA,3,"2006"
"SOAD03307","Navaldia","Yes","Flood Risk Reduction","Earth",15.567,0.703,268700,"1972","",0.33687,47.93922,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1174,325.4,15.1,NA,15.567,0.703,0,268700,0,12.5013545162193,0,"Unknow"
"SOAD14917","Navaldia","Yes","Flood Risk Reduction","Earth",10.522,2.633,296975,"1971","",0.53781,34.62277,"Uncontrolled","30/03/2021","5",NA,"High","Fair","2021-09-23",0.0845,705.4,880.6,NA,10.522,2.633,0,296975,0,12.6014066064389,0,"Unknow"
"SOAD16789","Navaldia","Yes","Flood Risk Reduction","Earth",19.202,1.088,440036,"1985","",0.26595,58.59238,"Uncontrolled","22/01/2020","5",23.86,"High","Satisfactory","2020-07-01",0.0656,63.2,218.5,NA,19.202,1.088,0,440036,0,12.9946140932681,0,"Unknow"
"SOAD01586","Navaldia","Yes","Flood Risk Reduction","Earth",10.17,1.15,101280,"1976","",0.45113,69.24554,"Uncontrolled","19/04/2021","2",4.79,"High","Unsatisfactory","2022-05-23",0.1306,520.3,129.5,NA,10.17,1.15,0,101280,0,11.525654110947,0,"Unknow"
"SOAD19750","Navaldia","Yes","Flood Risk Reduction","Earth",13.975,0.817,136980,"1963","",0.394,45.27593,"Uncontrolled","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0891,370,23.3,NA,13.975,0.817,0,136980,0,11.8275975090611,0,"Unknow"
"SOAD14736","Navaldia","Yes","Flood Risk Reduction","Earth",18.127,0.667,149344,"1953","",1.37506,37.28606,"Uncontrolled","29/03/2016","5",NA,"High","Not Rated","2021-03-29",0.0605,113.5,493.1,NA,18.127,0.667,0,149344,0,11.9140143446774,0,"Unknow"
"SOAD00052","Navaldia","Yes","Flood Risk Reduction","Earth",19.203,0.733,212418,"1960","2010S",0.22655,39.94935,"Uncontrolled","05/05/2022","5",9.4,"High","Satisfactory","2022-06-28",0.0631,43.5,227.7,NA,19.203,0.733,0,212418,0,12.2663160182098,1,"2010"
"SOAD06054","Navaldia","Yes","Recreation","Earth",18.216,0.473,NA,"1966","",1.19776,29.29619,"Uncontrolled","16/03/2021","1",NA,"High","Poor",NA,0.1179,320.8,760.9,7.2,18.216,0.473,0,NA,1,NA,0,"Unknow"
"SOAD19890","Navaldia","Yes","Flood Risk Reduction","Earth",10.794,0.806,134020,"1966","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0748,21.5,17.3,NA,10.794,0.806,0,134020,0,11.8057517830722,0,"Unknow"
"SOAD08803","Navaldia","Yes","Recreation","Earth",8.64,0.617,NA,"1960","",1.94833,69.24554,"Uncontrolled","21/01/2010","Unknow",NA,"Significant","Not Rated","2015-01-21",0.1128,464.2,89.1,8.9,8.64,0.617,0,NA,1,NA,0,"Unknow"
"SOAD18007","Navaldia","Yes","Flood Risk Reduction","Earth",16.063,0.72,191120,"1966","",0.26792,58.59238,"Uncontrolled","09/11/2018","5",NA,"High","Fair","2019-09-24",0.0729,141.6,564.1,NA,16.063,0.72,0,191120,0,12.1606620143008,0,"Unknow"
"SOAD05934","Navaldia","Yes","Flood Risk Reduction","Earth",15.654,0.604,118330,"1961","",0.32111,47.93922,"Uncontrolled","11/01/2022","5",6.23,"High","Fair","2021-11-16",0.0901,39.1,98.3,NA,15.654,0.604,0,118330,0,11.6812410612852,0,"Unknow"
"SOAD04710","Navaldia","Yes","Flood Risk Reduction","Earth",11.76,0.367,60160,"1967","",0,45.27593,"Uncontrolled","","Unknow",6.29,"Low","Not Rated","2014-06-18",0.061,25.4,279.4,NA,11.76,0.367,0,60160,0,11.004779580826,0,"Unknow"
"SOAD03209","Navaldia","Yes","Flood Risk Reduction","Earth",9.083,0.923,91800,"1958","",0.5122,53.2658,"Uncontrolled","05/03/2019","5",3.09,"High","Fair","2019-09-24",0.0929,370.7,801,NA,9.083,0.923,0,91800,0,11.4273784697954,0,"Unknow"
"SOAD06344","Navaldia","Yes","Flood Risk Reduction","Earth",12.522,1.076,116864,"1955","",0.43734,10.65316,"","08/09/2013","Unknow",NA,"Low","Not Rated","2014-06-18",0.1001,195.2,10.2,NA,12.522,1.076,0,116864,0,11.6687747014331,0,"Unknow"
"SOAD10061","Navaldia","Yes","Flood Risk Reduction","Earth",13.59,0.55,NA,"1956","1961S;1978H",0.47871,34.62277,"Uncontrolled","22/02/2022","5",7.3,"High","Satisfactory","2022-11-30",0.0746,510.9,364.3,NA,13.59,0.55,0,NA,1,NA,2,"1978"
"SOAD15447","Navaldia","Yes","Flood Risk Reduction","Earth",10.772,0.367,163380,"1963","",0.33884,77.23541,"Uncontrolled","15/10/2018","5",6.6,"High","Fair","2019-09-26",0.0547,271.4,143.2,NA,10.772,0.367,0,163380,0,12.0038401755773,0,"Unknow"
"SOAD17811","Navaldia","Yes","Flood Risk Reduction","Earth",10.425,0.858,157070,"1983","",0.28171,23.96961,"Uncontrolled","23/03/2017","5",5.84,"High","Not Rated","2022-03-23",0.0598,215.7,149.9,NA,10.425,0.858,0,157070,0,11.964453211405,0,"Unknow"
"SOAD13008","Navaldia","Yes","Flood Risk Reduction","Earth",11.762,1.094,198841,"1967","2018O",0.48856,55.92909,"Uncontrolled","27/09/2018","5",6.53,"High","Satisfactory","2018-11-30",0.0733,622.4,311.6,NA,11.762,1.094,0,198841,0,12.2002658184964,1,"2018"
"SOAD06452","Navaldia","Yes","Flood Risk Reduction","Earth",6.357,1.08,50110,"1962","",0.6698,82.56199,"Uncontrolled","18/09/2018","5",23.04,"High","Fair","2019-10-10",0.0717,481.3,271.8,NA,6.357,1.08,0,50110,0,10.8219958238512,0,"Unknow"
"SOAD16017","Navaldia","Yes","Flood Risk Reduction","Earth",11.084,0.825,82730,"1971","",0.38612,29.29619,"Uncontrolled","07/12/2017","5",NA,"High","Not Rated","2022-12-07",0.1066,474.9,886.5,NA,11.084,0.825,0,82730,0,11.3233496596248,0,"Unknow"
"SOAD18135","Navaldia","Yes","Flood Risk Reduction","Earth",13.664,0.333,99230,"1969","",0.49644,45.27593,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0926,618.9,8.3,NA,13.664,0.333,0,99230,0,11.505205744455,0,"Unknow"
"SOAD14635","Navaldia","Yes","Flood Risk Reduction","Earth",8.231,1.345,151570,"1961","",0.34869,63.91896,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0545,321.2,13.8,NA,8.231,1.345,0,151570,0,11.9288094410156,0,"Unknow"
"SOAD19019","Navaldia","Yes","Flood Risk Reduction","Earth",22.069,0.233,NA,"1994","2005O;2020F;2020H",0.74466,34.62277,"","01/09/2020","1",NA,"High","Fair",NA,0.1098,91.1,618.1,NA,22.069,0.233,0,NA,1,NA,3,"2020"
"SOAD14135","Navaldia","Yes","Irrigation","Earth",20.605,0.573,NA,"1950","1963H",0.98697,191.75688,"Uncontrolled","07/10/2021","5",NA,"High","Fair","2022-02-02",0.0886,293.3,775.5,11.3,20.605,0.573,0,NA,1,NA,1,"1963"
"SOAD08666","Navaldia","Yes","Irrigation","Earth",3.59,0.042,NA,"1948","",8.15974,178.44043,"Uncontrolled","04/01/2011","5",0.84,"Low","Not Rated","2016-01-04",0.0786,905.4,758.5,9.3,3.59,0.042,0,NA,1,NA,0,"Unknow"
"SOAD19242","Navaldia","Yes","Flood Risk Reduction","Earth",11.402,0.933,133100,"1968","",0.42355,31.95948,"Uncontrolled","31/01/2018","5",NA,"High","Not Rated","2023-01-31",0.0524,65.3,776.1,NA,11.402,0.933,0,133100,0,11.798863517503,0,"Unknow"
"SOAD11817","Navaldia","Yes","Recreation","Earth",5.857,6.333,NA,"1953","",0.42552,34.62277,"Uncontrolled","19/03/2019","5",NA,"High","Fair","2020-06-29",0.0953,181.2,748.5,3.6,5.857,6.333,0,NA,1,NA,0,"Unknow"
"SOAD17418","Navaldia","Yes","Recreation","Earth",3.772,0.058,NA,"1865","",1.25095,5.32658,"","20/01/2021","1",NA,"High","Satisfactory",NA,0.0913,203.2,638.5,6.4,3.772,0.058,0,NA,1,NA,0,"Unknow"
"SOAD14516","Navaldia","Yes","Flood Risk Reduction","Earth",16.833,0.605,160230,"1967","",0,0,"Uncontrolled","22/06/2010","5",35.33,"Significant","Not Rated","2015-06-22",0.1447,21.4,49.8,NA,16.833,0.605,0,160230,0,11.984371803011,0,"Unknow"
"SOAD06372","Navaldia","Yes","Flood Risk Reduction","Earth",14.218,0.694,260730,"1962","",0.33293,114.52147,"Uncontrolled","28/06/2023","5",3.27,"High","Not Rated","2022-04-06",0.1003,165.4,267,NA,14.218,0.694,0,260730,0,12.4712445034775,0,"Unknow"
"SOAD18753","Navaldia","Yes","Flood Risk Reduction","Earth",15.358,0.453,139043,"1958","",0.27974,37.28606,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0927,331.5,17.1,NA,15.358,0.453,0,139043,0,11.8425457087851,0,"Unknow"
"SOAD13826","Navaldia","Yes","Flood Risk Reduction","Earth",20.009,0.658,203840,"1968","",0.39991,63.91896,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0694,117.5,23.6,NA,20.009,0.658,0,203840,0,12.2250955571624,0,"Unknow"
"SOAD04302","Navaldia","Yes","Flood Risk Reduction","Earth",12.458,1.088,135084,"1959","2005S",0.28959,31.95948,"Uncontrolled","20/04/2017","5",4.7,"High","Not Rated","2022-04-20",0.0604,122.7,319.5,NA,12.458,1.088,0,135084,0,11.8136594889166,1,"2005"
