ID,Region,Regulated.Dam,Primary.Purpose,Primary.Type,Height..m.,Length..km.,Volume..m3.,Year.Completed,Years.Modified,Surface..km2.,Drainage..km2.,Spillway,Last.Inspection.Date,Inspection.Frequency,Distance.to.Nearest.City..km.,Hazard,Assessment,Assessment.Date,Probability.of.Failure,Loss.given.failure...prop..Qm.,Loss.given.failure...liab..Qm.,Loss.given.failure...BI..Qm.,Height_clean,Length_clean,Length_missing,Volume_clean,Volume_missing,Volume_log,n_modifications,last_modification_year,Height..m._missing,Length..km._missing,Volume..m3._missing,Drainage..km2._missing,Surface..km2._missing,Distance.to.Nearest.City..km._missing
SOAD04443,Navaldia,Yes,Flood Risk Reduction,Earth,11.869,0.9,166258.0,1968,,0.15366,15.97974,,,Unknow,38.89170000000011,Low,Not Rated,2014-06-18,0.1082,15.2,22.7,31.27855519774339,11.869,0.9,0,166258.0,0,12.0213020923912,0,Unknow,0,0,0,0,0,1
SOAD07057,Navaldia,Yes,Water Supply,Earth,14.835,0.15,110409.85778543576,1923,,0.1308962271477254,6591.607334117117,Uncontrolled,02/10/1984,Unknow,44.01528333333327,Low,Not Rated,2014-06-18,0.0684,30.9,22.0,36.0,14.835,0.15,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD11395,Navaldia,Yes,Recreation,Earth,8.78,0.15,28158.36759344918,1949,1975O,0.37824,34.62277,Uncontrolled,28/01/2020,5,10.866624200707705,Significant,Fair,2020-05-29,0.1146,589.3,414.5,8.6,8.78,0.15,0,,1,,1,1975,0,0,1,0,0,1
SOAD07125,Navaldia,Yes,Flood Risk Reduction,Earth,8.036,0.597,56790.0,1970,,0.32899,15.97974,,,Unknow,42.569869841269956,Low,Not Rated,2014-06-18,0.0812,439.9,15.1,28.57968338389009,8.036,0.597,0,56790.0,0,10.9471331414504,0,Unknow,0,0,0,0,0,1
SOAD01887,Navaldia,Yes,Recreation,Earth,9.121,0.15,28797.23322883605,1894,1932S;2012H,0.41567,21.30632,Uncontrolled,02/07/2019,5,1.9997592868872371,High,Fair,2019-10-31,0.0705,66.8,741.0,4.5,9.121,0.15,0,,1,,2,2012,0,0,1,0,0,1
SOAD05728,Navaldia,Yes,Flood Risk Reduction,Earth,13.028,0.458,129300.0,1967,,0.55751,23.96961,Uncontrolled,18/06/1974,Unknow,14.3,Low,Not Rated,2014-06-18,0.0962,65.1,380.6,30.31287087135816,13.028,0.458,0,129300.0,0,11.7698982986821,0,Unknow,0,0,0,0,0,0
SOAD00345,Navaldia,Yes,Flood Risk Reduction,Earth,20.411,0.447,108410.0,1964,,0.14381,18.64303,,,Unknow,36.383458730158786,Low,Not Rated,2014-06-18,0.0595,16.9,9.1,26.209764523365624,20.411,0.447,0,108410.0,0,11.5936848388541,0,Unknow,0,0,0,0,0,1
SOAD17628,Navaldia,Yes,Water Supply,Earth,9.287,0.267,26580.062501392764,1926,,0.131984561067373,3628.131507565128,Uncontrolled,29/10/1975,Unknow,52.42672333333326,Low,Not Rated,2014-06-18,0.0768,29.8,4.9,21.5,9.287,0.267,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD03086,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,9.426,0.267,31636.489655826146,1977,,0.52599,31.136479034501633,,,Unknow,42.34371428571434,Low,Not Rated,2014-06-18,0.0588,373.8,9.9,15.442511079638344,9.426,0.267,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05073,Navaldia,Yes,Flood Risk Reduction,Earth,9.111,0.762,75740.0,1977,,0.14304438944575057,94.5031318831848,,,Unknow,35.712582777777804,Low,Not Rated,2014-06-18,0.0873,35.9,11.2,27.4857223652237,9.111,0.762,0,75740.0,0,11.2350749044317,0,Unknow,0,0,0,1,1,1
SOAD20748,Navaldia,Yes,Unknow,Earth,12.593,0.197,75310.50442897737,2000,,0.24231,492.70865,Uncontrolled,06/03/2019,2,2.17218153492341,High,Poor,2017-03-24,0.1281,30.9,692.0,61.66397683278341,12.593,0.197,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD02699,Navaldia,Yes,Flood Risk Reduction,Earth,11.272,1.85,98200.0,1963,,0.26398,13.31645,Uncontrolled,31/03/2021,5,2.1093376424149657,High,Fair,2021-08-31,0.105,644.8,603.0,40.66966527720507,11.272,1.85,0,98200.0,0,11.4947716775901,0,Unknow,0,0,0,0,0,1
SOAD10042,Navaldia,Yes,Recreation,Earth,7.237,0.223,13415.307018593083,1937,,0.07989134771262513,401.7211899315015,Uncontrolled,24/10/1983,Unknow,42.3144059523809,Low,Not Rated,2014-06-18,0.1263,4.9,11.2,7.7,7.237,0.223,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD02169,Navaldia,Yes,Unknow,Earth,8.361,0.567,75230.9146915813,1974,,0.95742,95.92077801534424,,,Unknow,37.58457761904765,Low,Not Rated,2014-06-18,0.0843,448.1,19.8,30.661821379829398,8.361,0.567,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD08908,Navaldia,Yes,Flood Risk Reduction,Earth,21.793,0.28,144030.0,1962,,0.09653,23.96961,,,Unknow,38.38129444444449,Low,Not Rated,2014-06-18,0.0613,6.0,16.7,21.600248181035337,21.793,0.28,0,144030.0,0,11.877783833167,0,Unknow,0,0,0,0,0,1
SOAD10629,Navaldia,Yes,Irrigation,Earth,2.403,1.5014019790375934,242664.49508680313,1940,,0.16479263984302758,4551.808178589583,,24/01/1983,Unknow,53.64172111111105,Low,Not Rated,2014-06-18,0.0748,26.4,11.2,32.8,2.403,3.333,0,,1,,0,Unknow,0,1,1,1,1,1
SOAD14351,Navaldia,Yes,Recreation,Earth,5.409,0.54,53589.376155717546,1906,1976H;2009O,0.50432,13.31645,Uncontrolled,24/09/2019,5,2.504869097686657,High,Fair,2020-05-29,0.0827,580.1,867.1,5.7,5.409,0.54,0,,1,,2,2009,0,0,1,0,0,1
SOAD16605,Navaldia,Yes,Recreation,Earth,9.361,0.292,35683.82805913375,1966,1997O,0.43734,18.64303,Uncontrolled,03/11/2022,2,2.276187896861615,High,Unsatisfactory,2023-01-05,0.1455,404.2,760.8,3.0,9.361,0.292,0,,1,,1,1997,0,0,1,0,0,1
SOAD15299,Navaldia,Yes,Flood Risk Reduction,Earth,10.102,1.292,72335.0,1963,,0.1433932554311541,151.24318320009053,,,Unknow,36.213943888888906,Low,Not Rated,2014-06-18,0.08,16.3,19.1,57.67059146660221,10.102,1.292,0,72335.0,0,11.1890772095344,0,Unknow,0,0,0,1,1,1
SOAD17334,Navaldia,Yes,Recreation,Earth,5.342,0.5,49583.50100972761,1961,1988H,0.32308,50.60251,Uncontrolled,21/03/2019,5,8.16,High,Fair,2019-07-01,0.0837,530.8,265.8,8.5,5.342,0.5,0,,1,,1,1988,0,0,1,0,0,0
SOAD20783,Navaldia,Yes,Flood Risk Reduction,Earth,20.048,0.307,112017.87765704225,1984,,0.16745,21.30632,,,Unknow,38.204325396825475,Low,Not Rated,2014-06-18,0.1178,31.0,12.5,23.88410544634853,20.048,0.307,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD04982,Navaldia,Yes,Flood Risk Reduction,Earth,10.433,0.456,60280.0,1966,,0.22064,15.97974,,,Unknow,37.589725396825465,Low,Not Rated,2014-06-18,0.0579,43.6,7.8,28.648617445215464,10.433,0.456,0,60280.0,0,11.006772241853,0,Unknow,0,0,0,0,0,1
SOAD07396,Navaldia,Yes,Flood Risk Reduction,Earth,18.318,0.45,142450.0,1967,,0.14381,15.97974,Uncontrolled,27/02/2019,5,1.61,High,Fair,2019-09-24,0.081,13.4,780.3,42.45252501558405,18.318,0.45,0,142450.0,0,11.8667533599084,0,Unknow,0,0,0,0,0,0
SOAD12356,Navaldia,Yes,Recreation,Earth,13.417,0.3,117789.22976547662,1935,,0.59494,58.58213984137581,Uncontrolled,12/10/2017,5,3.2,High,Not Rated,2022-10-12,0.1065,708.3,807.2,6.9,13.417,0.3,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD03197,Navaldia,Yes,Recreation,Earth,22.875,0.282,127035.67737481293,1987,,0.38612,10.65316,Uncontrolled,10/12/2019,5,13.758001545475542,Significant,Fair,2020-08-24,0.116,206.1,157.6,8.8,22.875,0.282,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD09379,Navaldia,Yes,Flood Risk Reduction,Earth,16.663,0.553,169720.0,1973,,0.18124,13.31645,,,Unknow,39.94905317460326,Low,Not Rated,2014-06-18,0.1145,13.3,22.6,30.961687784745905,16.663,0.553,0,169720.0,0,12.0419111913564,0,Unknow,0,0,0,0,0,1
SOAD09655,Navaldia,Yes,Flood Risk Reduction,Earth,8.355,1.046,82590.0,1963,,0.23246,13.31645,,,Unknow,41.54578333333342,Low,Not Rated,2014-06-18,0.1054,5.4,16.7,23.794150215479075,8.355,1.046,0,82590.0,0,11.3216559947349,0,Unknow,0,0,0,0,0,1
SOAD07072,Navaldia,Yes,Flood Risk Reduction,Earth,14.524,0.693,113708.88758595419,1959,,0.23246,18.64303,Uncontrolled,10/07/2019,2,2.7330554394533437,High,Unsatisfactory,2022-05-23,0.14,36.2,857.0,29.075784912474887,14.524,0.693,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD02455,Navaldia,Yes,Water Supply,Earth,15.638,0.313,170292.64096813256,1923,,0.68753,87.88857,Uncontrolled,13/04/2022,2,4.223588084944503,High,Unsatisfactory,2022-05-23,0.1386,503.4,478.6,17.9,15.638,0.313,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD07556,Navaldia,Yes,Other,Earth,10.205,0.283,32236.987906357434,1921,,0.53781,30.483905729703658,Uncontrolled,07/06/1983,Unknow,42.57716928571434,Low,Not Rated,2014-06-18,0.0817,201.4,21.4,17.62507981182118,10.205,0.283,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD08982,Navaldia,Yes,Flood Risk Reduction,Earth,12.308,0.605,90190.0,1964,,0.28368,18.64303,Uncontrolled,27/06/2018,5,16.32,High,Not Rated,2023-06-27,0.108,331.2,224.5,30.391588284643653,12.308,0.605,0,90190.0,0,11.409684922802,0,Unknow,0,0,0,0,0,0
SOAD20198,Navaldia,Yes,Flood Risk Reduction,Earth,9.919,0.517,73322.0,1970,,0.15169,18.64303,,20/06/2001,Unknow,37.941461507936566,Low,Not Rated,2014-06-18,0.0793,33.1,18.6,24.689205447200422,9.919,0.517,0,73322.0,0,11.2026296176469,0,Unknow,0,0,0,0,0,1
SOAD00170,Navaldia,Yes,Other,Earth,8.698,1.583,197612.33916485083,1987,,0.75845,429.25718354210113,Uncontrolled,23/04/1987,Unknow,38.43536666666668,Low,Not Rated,2014-06-18,0.0594,328.0,17.3,62.34277043822486,8.698,1.583,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD01896,Navaldia,Yes,Flood Risk Reduction,Earth,13.025,0.713,107610.0,1965,,0.65404,10.65316,Uncontrolled,13/02/2018,5,4.78,High,Not Rated,2023-02-13,0.116,506.1,226.1,31.765881073754734,13.025,0.713,0,107610.0,0,11.5862781519679,0,Unknow,0,0,0,0,0,0
SOAD08033,Navaldia,Yes,Flood Risk Reduction,Earth,10.477,0.683,79500.0,1966,,0.20685,10.65316,,,Unknow,41.13860000000009,Low,Not Rated,2014-06-18,0.107,32.0,19.6,29.80223498722976,10.477,0.683,0,79500.0,0,11.2835248791797,0,Unknow,0,0,0,0,0,1
SOAD14483,Navaldia,Yes,Flood Risk Reduction,Earth,10.147,0.45,66904.0,1974,,0.25413,13.31645,,,Unknow,36.43345873015881,Low,Not Rated,2014-06-18,0.0921,477.4,23.0,28.893737027367315,10.147,0.45,0,66904.0,0,11.1110289817391,0,Unknow,0,0,0,0,0,1
SOAD17374,Navaldia,Yes,Recreation,Earth,9.457,0.39,42151.131874358645,1982,,0.62843,33.778110334457324,Uncontrolled,26/09/1984,Unknow,43.35068928571436,Low,Not Rated,2014-06-18,0.1265,131.1,20.0,5.9,9.457,0.39,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD09099,Navaldia,Yes,Recreation,Earth,7.108,0.383,37185.3951824534,1937,2012S,0.65601,31.95948,Uncontrolled,02/07/2019,5,2.254409013968509,High,Fair,2019-10-31,0.0984,209.2,731.9,3.2,7.108,0.383,0,,1,,1,2012,0,0,1,0,0,1
SOAD00687,Navaldia,Yes,Recreation,Earth,10.509,0.233,37280.28626220377,1971,,0.54569,18.64303,,19/11/2020,1,2.3151432327087993,High,Fair,,0.0932,295.8,798.9,4.0,10.509,0.233,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD17129,Navaldia,Yes,Flood Risk Reduction,Earth,14.666,0.53,94676.0,1957,,0.21867,13.31645,Uncontrolled,22/06/2016,5,16.81,High,Not Rated,2021-06-22,0.0719,16.8,373.2,32.93900202155884,14.666,0.53,0,94676.0,0,11.4582263774478,0,Unknow,0,0,0,0,0,0
SOAD06089,Navaldia,Yes,Flood Risk Reduction,Earth,16.703,0.533,104100.0,1958,,0.2167,18.64303,Uncontrolled,06/08/2014,5,4.99,High,Not Rated,2019-08-06,0.0744,14.5,102.6,27.27145617355239,16.703,0.533,0,104100.0,0,11.5531168607049,0,Unknow,0,0,0,0,0,0
SOAD18589,Navaldia,Yes,Flood Risk Reduction,Earth,12.759,0.573,155551.0,1971,,0.16942,18.64303,Uncontrolled,11/12/2018,5,39.26,High,Fair,2019-08-26,0.09,39.3,67.2,33.317006875884104,12.759,0.573,0,155551.0,0,11.9547353598452,0,Unknow,0,0,0,0,0,0
SOAD17557,Navaldia,Yes,Water Supply,Earth,8.03,0.163,161223.44130725495,1893,2006O,0.80376,7.98987,,12/06/2020,1,1.9647801438873846,High,Fair,,0.0974,658.8,710.5,70.5,8.03,0.163,0,,1,,1,2006,0,0,1,0,0,1
SOAD01131,Navaldia,Yes,Flood Risk Reduction,Earth,8.115,0.653,73390.0,1963,,0.24428,13.31645,Uncontrolled,01/04/2021,5,2.8122564525888474,High,Fair,2021-09-01,0.0843,156.1,599.9,30.428824726122937,8.115,0.653,0,73390.0,0,11.2035565912809,0,Unknow,0,0,0,0,0,1
SOAD16661,Navaldia,Yes,Water Supply,Earth,4.342,0.267,73826.48175483105,1954,,2.35415,210.39991,Uncontrolled,09/06/1983,Unknow,40.86451111111113,Low,Not Rated,2014-06-18,0.0759,573.7,12.3,44.8,4.342,0.267,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD20390,Navaldia,Yes,Flood Risk Reduction,Earth,14.147,0.689,103730.0,1986,,0.38612,13.31645,Uncontrolled,14/04/2023,5,2.4222345871379236,High,Fair,2023-09-12,0.0958,692.4,882.8,37.86213044577616,14.147,0.689,0,103730.0,0,11.549556288792,0,Unknow,0,0,0,0,0,1
SOAD07420,Navaldia,Yes,Flood Risk Reduction,Earth,12.542,0.567,96200.0,1963,,0.12017,23.96961,Uncontrolled,15/07/2021,5,3.387626074229866,High,Fair,2021-11-16,0.0828,47.4,532.4,23.966300970952766,12.542,0.567,0,96200.0,0,11.4741950316102,0,Unknow,0,0,0,0,0,1
SOAD19690,Navaldia,Yes,Irrigation,Earth,2.913,0.3826923442060868,125377.10501668039,1955,1996H,1.3002,2.66329,,09/12/2019,2,2.250289901599511,High,Poor,2020-05-29,0.1182,474.1,848.1,10.9,2.913,3.87,0,,1,,1,1996,0,1,1,0,0,1
SOAD04673,Navaldia,Yes,Recreation,Earth,3.826,0.13,36134.230984640795,1914,2006S;2013H,1.99167,18.64303,,24/06/2020,1,2.3510683385282025,High,Satisfactory,,0.0831,174.3,752.8,3.6,3.826,0.13,0,,1,,2,2013,0,0,1,0,0,1
SOAD10525,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,12.866,0.667,226587.57290828237,1992,,1.06971,175.77714,Uncontrolled,30/03/2022,2,1.54,Significant,Unsatisfactory,2022-05-23,0.1554,164.8,598.1,58.522081715073064,12.866,0.667,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD12859,Navaldia,Yes,Flood Risk Reduction,Earth,10.737,0.483,103010.0,1963,,0.2167,29.29619,,,Unknow,42.074164285714375,Low,Not Rated,2014-06-18,0.1113,18.7,19.6,12.215391646496538,10.737,0.483,0,103010.0,0,11.542591057626,0,Unknow,0,0,0,0,0,1
SOAD02376,Navaldia,Yes,Flood Risk Reduction,Earth,9.759,0.591,78394.18352993573,1959,,0.32111,10.65316,,,Unknow,38.419869841269886,Low,Not Rated,2014-06-18,0.1296,587.7,6.6,33.64550986139852,9.759,0.591,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD00653,Navaldia,Yes,Recreation,Earth,8.341,0.557,60708.49901750448,1925,1982S,0.90423,101.20502,Uncontrolled,04/06/2019,5,2.6927186990617975,High,Fair,2019-09-30,0.0671,355.8,542.1,6.7,8.341,0.557,0,,1,,1,1982,0,0,1,0,0,1
SOAD05007,Navaldia,Yes,Recreation,Earth,18.764,0.227,177323.06500582604,1971,,0.2561,10.65316,,30/12/2020,1,2.473230502421705,High,Fair,,0.0939,191.3,527.5,3.8,18.764,0.227,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD14913,Navaldia,Yes,Flood Risk Reduction,Earth,11.858,0.563,99374.0,1981,,0.0925899999999999,10.65316,Uncontrolled,01/03/2022,5,1.66,High,Satisfactory,2022-08-29,0.0565,37.2,600.5,42.29836489886147,11.858,0.563,0,99374.0,0,11.5066558519566,0,Unknow,0,0,0,0,0,0
SOAD02182,Navaldia,Yes,Flood Risk Reduction,Earth,12.422,0.652,83180.0,1966,,0.2955,21.30632,,,Unknow,36.3537833333334,Low,Not Rated,2014-06-18,0.1038,176.7,22.0,24.805848230160056,12.422,0.652,0,83180.0,0,11.3287742353453,0,Unknow,0,0,0,0,0,1
SOAD04929,Navaldia,Yes,Flood Risk Reduction,Earth,13.523,0.504,127434.0,2006,,0.21867,10.65316,Uncontrolled,17/12/2020,5,2.8598722525238216,High,Satisfactory,2021-08-10,0.0509,26.3,775.8,30.939391843571528,13.523,0.504,0,127434.0,0,11.7553617096648,0,Unknow,0,0,0,0,0,1
SOAD07551,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.462,1.2,66405.09655425067,1952,,0.1433932554311541,332.9114234390331,,21/06/2006,Unknow,39.87096666666666,Low,Not Rated,2014-06-18,0.0542,37.9,5.4,60.941225958038714,6.462,1.2,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD18711,Navaldia,Yes,Irrigation,Earth,7.637,0.767,115082.0505970036,1950,1963S;1967S;1968S,0.42355,39.94935,Uncontrolled,04/11/2015,Unknow,2.3729342944351557,High,Not Rated,2020-11-04,0.1418,454.4,812.9,19.6,7.637,0.767,0,,1,,3,1968,0,0,1,0,0,1
SOAD00585,Navaldia,Yes,Irrigation,Earth,17.014,0.467,161975.5300801299,1962,,0.13456823007140584,1714.6778388020978,,11/05/1982,Unknow,41.13336095238093,Low,Not Rated,2014-06-18,0.0902,25.2,5.3,27.1,17.014,0.467,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD09337,Navaldia,Yes,Flood Risk Reduction,Earth,10.023,0.717,102530.0,1970,1971H,0.2561,10.65316,Uncontrolled,22/03/2018,5,9.397609645475105,Significant,Not Rated,2023-03-22,0.1519,186.5,198.7,32.24406211570466,10.023,0.717,0,102530.0,0,11.5379204708595,1,1971,0,0,0,0,0,1
SOAD20307,Navaldia,Yes,Irrigation,Earth,4.246,0.4030865257588279,67529.21252048349,1940,,1.53463,2.66329,Controlled,20/02/2014,5,1.8160109923506793,High,Not Rated,2019-02-20,0.0586,622.4,624.6,21.0,4.246,4.057,0,,1,,0,Unknow,0,1,1,0,0,1
SOAD20266,Navaldia,Yes,Recreation,Earth,13.848,0.413,101712.54110454595,1977,,0.45113,27.850206557201084,Uncontrolled,21/05/1981,Unknow,36.08484984126991,Low,Not Rated,2014-06-18,0.1164,702.9,8.3,7.9,13.848,0.413,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD01275,Navaldia,Yes,Recreation,Earth,12.426,0.377,55013.86926217902,1947,,0.13675026871936735,278.48958104008136,Uncontrolled,08/11/2016,Unknow,42.24291690476195,Low,Not Rated,2021-11-08,0.1097,21.1,22.3,6.3,12.426,0.377,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD03050,Navaldia,Yes,Flood Risk Reduction,Earth,14.619,1.373,73073.0,1955,,0.14229199258770273,152.6610050534431,Uncontrolled,26/01/2022,2,2.431981761341636,High,Unsatisfactory,2022-12-02,0.1285,35.0,547.3,54.14941293475332,14.619,1.373,0,73073.0,0,11.1992279053152,0,Unknow,0,0,0,1,1,1
SOAD05852,Navaldia,Yes,Water Supply,Earth,9.335,0.327,46302.18736420877,1922,1995O,0.1306305553109411,21.30632,Uncontrolled,09/05/2023,2,2.084125700595133,High,Not Rated,2023-05-07,0.1075,37.1,684.5,17.8,9.335,0.327,0,,1,,1,1995,0,0,1,0,1,1
SOAD03519,Navaldia,Yes,Flood Risk Reduction,Earth,9.943,0.427,67503.0,1959,,0.09653,21.30632,Uncontrolled,27/06/2023,5,10.02,Significant,Not Rated,2023-04-19,0.1134,37.5,243.6,25.135096902139097,9.943,0.427,0,67503.0,0,11.1199421343641,0,Unknow,0,0,0,0,0,0
SOAD05245,Navaldia,Yes,Flood Risk Reduction,Earth,8.353,0.667,50345.97114755842,1992,,0.14120779293582678,13.31645,,04/11/2020,Unknow,44.25255833333342,Low,Not Rated,2014-06-18,0.1057,38.0,19.1,28.69084544239156,8.353,0.667,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD00605,Navaldia,Yes,Water Supply,Earth,10.947,0.127,38616.5784912419,1875,2006O,0.46689,7.98987,,26/01/2021,1,2.09839272109346,High,Fair,,0.1024,488.5,792.4,32.7,10.947,0.127,0,,1,,1,2006,0,0,1,0,0,1
SOAD17109,Navaldia,Yes,Flood Risk Reduction,Earth,18.656,0.667,89010.0,1963,,0.08077,21.30632,,,Unknow,38.44578079365087,Low,Not Rated,2014-06-18,0.1041,25.0,13.3,23.78393776234472,18.656,0.667,0,89010.0,0,11.3965152365826,0,Unknow,0,0,0,0,0,1
SOAD03693,Navaldia,Yes,Flood Risk Reduction,Earth,16.648,1.165,245000.0,1977,1993S,0.13975551533237068,7.98987,Uncontrolled,06/03/2019,5,0.0,High,Fair,2020-06-30,0.0783,19.8,104.5,39.24689855443166,16.648,1.165,0,245000.0,0,12.4090175711512,1,1993,0,0,0,0,1,0
SOAD15696,Navaldia,Yes,Flood Risk Reduction,Earth,17.746,0.304,114945.0,1972,,0.0985,26.6329,,26/03/1973,Unknow,38.28033333333338,Low,Not Rated,2014-06-18,0.0605,11.8,23.6,17.195871313595095,17.746,0.304,0,114945.0,0,11.6522177318477,0,Unknow,0,0,0,0,0,1
SOAD02031,Navaldia,Yes,Flood Risk Reduction,Earth,12.322,0.953,117220.0,1969,,0.18715,15.97974,Uncontrolled,24/03/2022,5,2.6542165050729687,High,Fair,2022-10-20,0.0847,14.6,705.8,33.433912580573946,12.322,0.953,0,117220.0,0,11.6718163209614,0,Unknow,0,0,0,0,0,1
SOAD04508,Navaldia,Yes,Flood Risk Reduction,Earth,9.001,1.45,129320.0,1964,,0.3743,23.96961,Uncontrolled,16/06/2022,5,3.2,Significant,Fair,2022-12-08,0.1144,76.8,632.5,32.69890637185544,9.001,1.45,0,129320.0,0,11.7700529645654,0,Unknow,0,0,0,0,0,0
SOAD10884,Navaldia,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,7.039,0.333,23916.926802763,1979,,0.19109,18371.075911647702,,,Unknow,55.378127777777806,Low,Not Rated,2014-06-18,0.12,21.8,15.5,64.37388423195542,7.039,0.333,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD12836,Navaldia,Yes,Flood Risk Reduction,Earth,12.421,0.68,1340116.0,1975,,0.13593,21.30632,Uncontrolled,27/02/2020,5,50.64,High,Fair,2021-01-28,0.0894,27.7,174.2,22.830890371368366,12.421,0.68,0,1340116.0,0,14.1082674815483,0,Unknow,0,0,0,0,0,0
SOAD04059,Navaldia,Yes,Flood Risk Reduction,Earth,11.463,1.313,147430.0,1967,,1.03031,21.30632,,15/05/2013,Unknow,7.84,Low,Not Rated,2014-06-18,0.068,661.4,234.3,37.32638848204168,11.463,1.313,0,147430.0,0,11.9011155487009,0,Unknow,0,0,0,0,0,0
SOAD06133,Navaldia,Yes,Irrigation,Earth,7.084,0.417,46993.07078320768,1964,,0.44128,463.2218040806249,Uncontrolled,06/12/1983,Unknow,45.554949444444475,Low,Not Rated,2014-06-18,0.0795,228.3,20.2,32.6,7.084,0.417,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD03309,Navaldia,Yes,Flood Risk Reduction,Earth,11.284,1.067,136990.0,1967,,0.1379,13.31645,Uncontrolled,25/10/2018,5,6.16,High,Fair,2019-10-23,0.0745,11.1,230.4,33.46624001216921,11.284,1.067,0,136990.0,0,11.8276705092217,0,Unknow,0,0,0,0,0,0
SOAD15001,Navaldia,Yes,Flood Risk Reduction,Earth,9.593,0.695,70477.17360285493,1959,,0.31126,13.31645,,,Unknow,37.46445000000007,Low,Not Rated,2014-06-18,0.1197,42.1,16.1,30.799037595312324,9.593,0.695,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD13037,Navaldia,Yes,Flood Risk Reduction,Earth,10.502,0.623,71945.66395468244,1960,,0.16942,21.30632,,18/05/2023,5,15.17,High,Not Rated,2022-05-10,0.121,47.3,341.7,27.672142936120437,10.502,0.623,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD09221,Navaldia,Yes,Flood Risk Reduction,Earth,11.085,0.46,59500.0,1953,,0.60282,13.31645,Uncontrolled,30/07/2018,5,12.7,High,Not Rated,2023-07-30,0.0574,216.7,365.1,36.12408591316605,11.085,0.46,0,59500.0,0,10.9937483981152,0,Unknow,0,0,0,0,0,0
SOAD09684,Navaldia,Yes,Flood Risk Reduction,Earth,9.905,0.425,69980.0,1971,,0.29353,15.97974,,,Unknow,35.96575873015878,Low,Not Rated,2014-06-18,0.0853,662.6,20.5,28.32930232336844,9.905,0.425,0,69980.0,0,11.1559790556167,0,Unknow,0,0,0,0,0,1
SOAD00512,Navaldia,Yes,Irrigation,Earth,9.617,0.195,30546.02844918869,1950,2016S,0.37824,61.46431356323176,Uncontrolled,28/09/2021,5,2.4853816191923075,High,Fair,2017-05-26,0.0692,712.6,553.2,16.1,9.617,0.195,0,,1,,1,2016,0,0,1,1,0,1
SOAD11094,Navaldia,Yes,Flood Risk Reduction,Earth,13.073,0.469,84200.0,1963,,0.23443,15.97974,,11/01/2022,5,2.9146262234138542,High,Fair,2021-11-16,0.0753,8.3,887.4,31.033628371133364,13.073,0.469,0,84200.0,0,11.3409620766445,0,Unknow,0,0,0,0,0,1
SOAD11651,Navaldia,Yes,Flood Risk Reduction,Earth,12.071,0.693,111523.0,1965,,0.2167,18.64303,Uncontrolled,24/03/2022,5,1.56,High,Fair,2022-10-20,0.0548,25.4,284.7,41.76829397303045,12.071,0.693,0,111523.0,0,11.6219950933568,0,Unknow,0,0,0,0,0,0
SOAD08952,Navaldia,Yes,Irrigation,Earth,2.408,1.4748620501213139,261606.0356840764,1946,,0.16479263984302758,6194.469716387471,,,Unknow,54.08562111111104,Low,Not Rated,2014-06-18,0.0919,22.2,5.3,29.4,2.408,4.24,0,,1,,0,Unknow,0,1,1,1,1,1
SOAD17112,Navaldia,Yes,Flood Risk Reduction,Earth,12.185,0.55,83380.0,1961,,0.18518,42.61264,,04/05/2010,Unknow,38.055230952381045,Low,Not Rated,2014-06-18,0.1092,30.8,15.7,20.283805901271332,12.185,0.55,0,83380.0,0,11.3311757446466,0,Unknow,0,0,0,0,0,1
