"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD12016","Lyndrassia","No","Irrigation","Earth",7.291,0.283,13500,"1973","",0.06501,2522.13563,"Uncontrolled","","0",NA,"Significant","Not Rated",NA,0.0993,4.9,155.1,41.9,7.291,0.283,0,13500,0,9.51051903575725,0,"Unknow"
"SOAD13923","Lyndrassia","Yes","Water Supply","Earth",15.707,0.108,40000,"1905","1987",0.12017,7.98987,"Uncontrolled","04/08/2022","3",3.15,"High","Satisfactory","2009-08-05",0.0916,15.1,383.9,49.8,15.707,0.108,0,40000,0,10.5966597327836,1,"1987"
"SOAD16817","Lyndrassia","No","Recreation","Earth",8.689,NA,0,"1971","",0.16745,1677.8727,"","","0",22.64,"Low","Not Rated",NA,0.095,7.4,333.7,4.6,8.689,NA,1,NA,1,NA,0,"Unknow"
"SOAD18796","Lyndrassia","No","Recreation","Earth",6.968,NA,0,"1932","",0.21276,3086.75311,"","","0",27.64,"High","Not Rated",NA,0.1385,12.5,242.9,9.3,6.968,NA,1,NA,1,NA,0,"Unknow"
"SOAD05915","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.889,0.167,NA,"1960","",NA,NA,"","01/09/2006","Unknow",15.19,"Significant","",NA,0.1222,87.4,239.3,NA,6.889,0.167,0,NA,1,NA,0,"Unknow"
"SOAD08217","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.079,0.417,21600,"1971","",0.00788,324.92138,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0742,28.1,12.3,NA,8.079,0.417,0,21600,0,9.98049488889691,0,"Unknow"
"SOAD11806","Lyndrassia","Yes","Irrigation","Earth",5.689,0.233,NA,"1953","",NA,7.98987,"","","Unknow",73.47,"Low","",NA,0.0774,10.9,89.2,45.3,5.689,0.233,0,NA,1,NA,0,"Unknow"
"SOAD17288","Lyndrassia","No","Fish and Wildlife Pond","Earth",6.459,0.661,18194,"1977","",0.02364,580.59722,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0685,34.5,23,NA,6.459,0.661,0,18194,0,9.80890211004626,0,"Unknow"
"SOAD02876","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",17.603,0.13,150000,"1949","",0.0906199999999999,2.66329,"Uncontrolled","23/03/2023","5",1.54,"Low","Satisfactory","2008-04-09",0.0283,40.9,438,NA,17.603,0.13,0,150000,0,11.9183972397228,0,"Unknow"
"SOAD03191","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.392,0.8,NA,"1963","",NA,NA,"","","Unknow",18.73,"Low","",NA,0.0824,9,294.6,NA,6.392,0.8,0,NA,1,NA,0,"Unknow"
"SOAD11020","Lyndrassia","Yes","Irrigation","Earth",8.72,0.66,NA,"1949","",NA,47.93922,"","","Unknow",42.98,"Low","",NA,0.0965,10.4,56.6,32.1,8.72,0.66,0,NA,1,NA,0,"Unknow"
"SOAD20794","Lyndrassia","No","Grade Stabilization","Earth",7.024,0.11,6289,"1972","",0.05122,1355.61461,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1012,9.6,8.8,NA,7.024,0.11,0,6289,0,8.74671634969449,0,"Unknow"
"SOAD17085","Lyndrassia","Yes","Irrigation","Earth",9.731,0.167,NA,"1957","",NA,79.8987,"","","Unknow",61.51,"Significant","",NA,0.144,447.6,105.6,36,9.731,0.167,0,NA,1,NA,0,"Unknow"
"SOAD03287","Lyndrassia","No","Grade Stabilization","Earth",9.481,0.22,18396,"1977","",0.04137,665.8225,"Uncontrolled","","0",NA,"Significant","Not Rated",NA,0.1272,45.9,251.5,NA,9.481,0.22,0,18396,0,9.81994288682578,0,"Unknow"
"SOAD10693","Lyndrassia","No","Flood Risk Reduction","Earth",9.078,0.262,20789,"1966","",0.12017,1898.92577,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0731,7.9,22.9,NA,9.078,0.262,0,20789,0,9.94222738085206,0,"Unknow"
"SOAD20559","Lyndrassia","No","Recreation","Earth",8.785,NA,0,"1957","",0.17336,1635.26006,"","","0",41.17,"Low","Not Rated",NA,0.0766,26.6,190.9,6.9,8.785,NA,1,NA,1,NA,0,"Unknow"
"SOAD08822","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",12.579,0.133,NA,"1956","",NA,21.30632,"Uncontrolled","","Unknow",6.11,"Significant","",NA,0.1434,308.5,300.2,NA,12.579,0.133,0,NA,1,NA,0,"Unknow"
"SOAD12750","Lyndrassia","No","Grade Stabilization","Earth",11.403,0.24,27774,"1982","",0.00788,2540.77866,"Uncontrolled","01/11/2004","1",NA,"Low","Not Rated",NA,0.1107,11.1,20.4,NA,11.403,0.24,0,27774,0,10.2318916145078,0,"Unknow"
"SOAD16063","Lyndrassia","Yes","Recreation","Earth",13.104,0.288,59162,"1961","",0.18518,7.98987,"Uncontrolled","07/04/2020","5",27.69,"Low","Satisfactory","2007-12-19",0.0541,33.8,401.3,8.7,13.104,0.288,0,59162,0,10.9880516254782,0,"Unknow"
"SOAD03896","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",10.234,0.117,NA,"1930","",NA,NA,"","","Unknow",16.88,"Low","",NA,0.1017,13.6,130.9,NA,10.234,0.117,0,NA,1,NA,0,"Unknow"
"SOAD10252","Lyndrassia","No","Recreation","Earth",8.911,NA,0,"1905","",0.17336,1563.35123,"","","0",0,"Low","Not Rated",NA,0.1161,40.8,125.8,8.4,8.911,NA,1,NA,1,NA,0,"Unknow"
"SOAD18485","Lyndrassia","Yes","Recreation","Earth",14.71,0.217,34000,"1972","",0.12411,2.66329,"Uncontrolled","02/12/2020","5",0,"Low","Satisfactory","2007-12-21",0.049,23.6,755.5,6.7,14.71,0.217,0,34000,0,10.4341452149305,0,"Unknow"
"SOAD19352","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.043,0.067,NA,"1945","",NA,NA,"","","Unknow",88.53,"Low","",NA,0.0935,9.2,208.5,NA,7.043,0.067,0,NA,1,NA,0,"Unknow"
"SOAD19943","Lyndrassia","No","Grade Stabilization","Earth",12.192,0.217,34220,"1972","",0.08668,2809.77095,"Uncontrolled","17/05/1979","0",NA,"Low","Not Rated",NA,0.0721,35.5,10.6,NA,12.192,0.217,0,34220,0,10.440594769696,0,"Unknow"
"SOAD20601","Lyndrassia","Yes","Irrigation","Earth",6.955,0.15,NA,"1934","",NA,NA,"","","Unknow",86.98,"Low","",NA,0.1114,9.9,189.3,26.8,6.955,0.15,0,NA,1,NA,0,"Unknow"
"SOAD00896","Lyndrassia","Yes","Recreation","Earth",11.843,0.207,55000,"1968","1986",0.13987,2.66329,"Uncontrolled","19/01/2023","2",24.54,"High","Satisfactory","2007-12-21",0.0768,6.8,154,4.8,11.843,0.207,0,55000,0,10.9151066458675,1,"1986"
"SOAD02962","Lyndrassia","No","Fish and Wildlife Pond","Earth",11.425,0.2,28395,"1970","",0.02167,1153.20457,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0781,23.3,8.2,NA,11.425,0.2,0,28395,0,10.2540035691593,0,"Unknow"
"SOAD09206","Lyndrassia","Yes","Irrigation","Earth",8.235,0.09,NA,"1961","",NA,18.64303,"","01/01/1980","Unknow",60.16,"Low","",NA,0.0917,17.7,214.7,29,8.235,0.09,0,NA,1,NA,0,"Unknow"
"SOAD04794","Lyndrassia","Yes","Irrigation","Earth",6.695,0.167,NA,"1930","",NA,NA,"","","Unknow",82.01,"Significant","",NA,0.1173,465.7,49.5,27.1,6.695,0.167,0,NA,1,NA,0,"Unknow"
"SOAD08799","Lyndrassia","Yes","Flood Risk Reduction","Earth",12.851,0.153,26000,"1961","",0.0906199999999999,2.66329,"Uncontrolled","08/01/2020","5",0,"Low","Satisfactory","2007-12-19",0.0525,14.9,421.3,NA,12.851,0.153,0,26000,0,10.1658902778025,0,"Unknow"
"SOAD11104","Lyndrassia","No","Grade Stabilization","Earth",8.405,0.257,21094,"1977","",0.0788,2993.53796,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0757,11.1,15.6,NA,8.405,0.257,0,21094,0,9.95679132455844,0,"Unknow"
"SOAD03659","Lyndrassia","Yes","Water Supply","Earth",11.462,0.4,NA,"1952","",0.24231,162.46069,"Uncontrolled","27/08/2020","5",6.15,"High","Fair","2021-01-05",0.0737,29.7,280.7,29.3,11.462,0.4,0,NA,1,NA,0,"Unknow"
"SOAD02535","Lyndrassia","Yes","Irrigation","Earth",14.737,0.127,180000,"1967","",0.17139,7.98987,"Uncontrolled","","5",6.32,"Low","Not Rated","2007-12-21",0.0412,33.5,152.4,21.2,14.737,0.127,0,180000,0,12.1007176854125,0,"Unknow"
"SOAD12002","Lyndrassia","No","Grade Stabilization","Earth",9.641,0.223,22586,"1970","",0.06698,1893.59919,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1125,5.7,19.4,NA,9.641,0.223,0,22586,0,10.0251297985182,0,"Unknow"
"SOAD09378","Lyndrassia","Yes","Irrigation","Earth",6.573,0.067,NA,"1954","",NA,NA,"","","Unknow",100.02,"Low","",NA,0.0997,15.1,143,32.6,6.573,0.067,0,NA,1,NA,0,"Unknow"
"SOAD11275","Lyndrassia","Yes","Water Supply","Earth",18.923,0.2,70000,"1958","",0.07486,2.66329,"Uncontrolled","01/12/2022","3",28.4,"High","Satisfactory","2015-12-30",0.0841,34.4,224.3,60.5,18.923,0.2,0,70000,0,11.1562648066437,0,"Unknow"
"SOAD11822","Lyndrassia","No","Irrigation","Earth",8.073,0.582,39848,"1978","",0.05713,1768.42456,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0902,22.9,17.1,40.4,8.073,0.582,0,39848,0,10.5928525898006,0,"Unknow"
"SOAD14048","Lyndrassia","Yes","Irrigation","Earth",7.11,0.1,NA,"1965","",NA,NA,"","","Unknow",7.8,"Low","",NA,0.1201,19.5,162.9,17.3,7.11,0.1,0,NA,1,NA,0,"Unknow"
"SOAD03642","Lyndrassia","Yes","Irrigation","Earth",7.766,0.363,0,"Unknow","",0.20488,127.83792,"","","0",NA,"Low","",NA,0.0779,7.5,12.5,28.8,7.766,0.363,0,NA,1,NA,0,"Unknow"
"SOAD08681","Lyndrassia","No","Recreation","Earth",11.59,NA,0,"1990","",0.13396,2157.2649,"","","0",3.33,"High","Not Rated",NA,0.1104,14.9,521.8,8.1,11.59,NA,1,NA,1,NA,0,"Unknow"
"SOAD08787","Lyndrassia","Yes","Irrigation","Earth",4.978,0.2,NA,"1950","",NA,37.28606,"","","Unknow",57.75,"Low","",NA,0.0899,15.4,150.8,28.3,4.978,0.2,0,NA,1,NA,0,"Unknow"
"SOAD09755","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",10.44,0.067,NA,"1938","",NA,NA,"","","Unknow",43.48,"Low","",NA,0.1166,23,227.8,NA,10.44,0.067,0,NA,1,NA,0,"Unknow"
"SOAD14378","Lyndrassia","No","Other","Earth",8.704,NA,0,"1959","",0.15957,1310.33868,"","","0",16.41,"Low","Not Rated",NA,0.0674,22.1,311.7,NA,8.704,NA,1,NA,1,NA,0,"Unknow"
"SOAD15087","Lyndrassia","Yes","Irrigation","Earth",9.004,0.233,NA,"1964","",NA,NA,"","","Unknow",83.49,"Low","",NA,0.0867,10.3,216.6,21.5,9.004,0.233,0,NA,1,NA,0,"Unknow"
"SOAD16965","Lyndrassia","Yes","Flood Risk Reduction","Earth",14.277,0.25,81815,"1990","",0.3743,15.97974,"Uncontrolled","23/08/2022","5",26.71,"High","Satisfactory","2007-12-19",0.0676,186,218,NA,14.277,0.25,0,81815,0,11.3122281024858,0,"Unknow"
"SOAD00518","Lyndrassia","Yes","Irrigation","Earth",9.158,0.213,NA,"1936","",NA,NA,"","","Unknow",9.93,"Significant","",NA,0.1288,75.6,384.3,39.2,9.158,0.213,0,NA,1,NA,0,"Unknow"
"SOAD00839","Lyndrassia","No","Flood Risk Reduction","Earth",11.032,0.32,55745,"1959","",0.00788,1813.70049,"Uncontrolled","","0",NA,"Significant","Not Rated",NA,0.1436,28.3,173.6,NA,11.032,0.32,0,55745,0,10.9285609378694,0,"Unknow"
"SOAD10804","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.101,0.1,NA,"1949","",NA,NA,"","","Unknow",79.29,"Low","",NA,0.0683,11.4,143.5,NA,6.101,0.1,0,NA,1,NA,0,"Unknow"
"SOAD12318","Lyndrassia","Yes","Recreation","Earth",5.287,0.108,NA,"1966","",0.44719,5.32658,"","19/07/1980","Unknow",3.17,"Low","",NA,0.104,88.1,830.7,6.2,5.287,0.108,0,NA,1,NA,0,"Unknow"
"SOAD12320","Lyndrassia","No","Other","Earth",6.47,NA,0,"1909","",0.24231,814.96674,"","21/06/1979","0",1.63,"High","Not Rated",NA,0.1066,27,263.1,NA,6.47,NA,1,NA,1,NA,0,"Unknow"
"SOAD12604","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",9.674,NA,0,"1991","",0.21079,NA,"","","0",0,"Significant","Not Rated",NA,0.1483,27.8,777.5,NA,9.674,NA,1,NA,1,NA,0,"Unknow"
"SOAD03002","Lyndrassia","No","Recreation","Earth",11.91,NA,0,"1976","",0.13002,1472.79937,"","","0",23.62,"Low","Not Rated",NA,0.0678,24.5,453.1,6.3,11.91,NA,1,NA,1,NA,0,"Unknow"
"SOAD03720","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",9.027,0.667,NA,"1965","",NA,NA,"","","Unknow",22.61,"Low","",NA,0.0928,6.7,304.7,NA,9.027,0.667,0,NA,1,NA,0,"Unknow"
"SOAD13018","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.016,0.2,NA,"1938","",NA,NA,"","","Unknow",12.86,"Significant","",NA,0.1503,280.5,327,NA,7.016,0.2,0,NA,1,NA,0,"Unknow"
"SOAD15933","Lyndrassia","No","Recreation","Earth",11.484,NA,0,"1972","",0.13593,3089.4164,"","05/09/1978","0",1.66,"High","Not Rated",NA,0.1323,34,510.2,4.8,11.484,NA,1,NA,1,NA,0,"Unknow"
"SOAD20037","Lyndrassia","Yes","Water Supply","Earth",16.593,0.107,NA,"1907","2015",0.11623,31.95948,"","01/07/2019","Unknow",19.26,"Significant","Poor","2015-08-17",0.1573,18.1,467.4,57.9,16.593,0.107,0,NA,1,NA,1,"2015"
"SOAD02653","Lyndrassia","Yes","Irrigation","Earth",9.039,0.067,NA,"1935","",0.15366,NA,"","","Unknow",12.44,"Low","",NA,0.0798,22.7,259.6,1.8,9.039,0.067,0,NA,1,NA,0,"Unknow"
"SOAD06800","Lyndrassia","No","Unknow","Earth",10.424,NA,0,"1982","",0.14578,1257.07288,"","","0",6.21,"High","Not Rated",NA,0.1231,36.7,336.2,NA,10.424,NA,1,NA,1,NA,0,"Unknow"
"SOAD17119","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.366,0.117,NA,"1953","",NA,NA,"","","Unknow",35.69,"Low","",NA,0.0506,11.6,127.1,NA,5.366,0.117,0,NA,1,NA,0,"Unknow"
"SOAD01483","Lyndrassia","No","Unknow","Earth",11.584,NA,0,"Unknow","",0.16942,19295.53605,"","","0",0,"Significant","Not Rated",NA,0.1412,33.9,181.4,NA,11.584,NA,1,NA,1,NA,0,"Unknow"
"SOAD19781","Lyndrassia","No","Grade Stabilization","Earth",10.269,0.2,26901,"1973","",0.05319,418.13653,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0873,43.5,4.8,NA,10.269,0.2,0,26901,0,10.1999559122685,0,"Unknow"
"SOAD20413","Lyndrassia","Yes","Irrigation","Earth",4.026,0.06,NA,"1919","",NA,NA,"","","Unknow",32.24,"Low","",NA,0.0784,21.3,204.7,4.4,4.026,0.06,0,NA,1,NA,0,"Unknow"
"SOAD02396","Lyndrassia","No","Recreation","Earth",5.179,NA,0,"1962","",0.30535,2468.86983,"","","0",20.11,"Low","Not Rated",NA,0.0819,469.4,463.2,9.5,5.179,NA,1,NA,1,NA,0,"Unknow"
"SOAD14412","Lyndrassia","Yes","Irrigation","Earth",7.043,0.1,NA,"1972","",NA,NA,"","","Unknow",35.77,"Low","",NA,0.0706,23.8,203.6,16.5,7.043,0.1,0,NA,1,NA,0,"Unknow"
"SOAD19798","Lyndrassia","No","Recreation","Earth",10.751,NA,0,"1957","",0.14578,2753.84186,"","","0",21.82,"Low","Not Rated",NA,0.0718,21.1,322.3,9.1,10.751,NA,1,NA,1,NA,0,"Unknow"
"SOAD00565","Lyndrassia","Yes","Recreation","Earth",13.6,0.187,25000,"1968","",0.10638,2.66329,"Uncontrolled","12/06/2019","5",7.66,"Low","Satisfactory","2017-07-12",0.0454,20.8,134.4,9.2,13.6,0.187,0,25000,0,10.1266711030504,0,"Unknow"
"SOAD06230","Lyndrassia","No","Recreation","Earth",8.077,NA,0,"1935","",0.18518,15172.76313,"","24/08/1978","0",0,"High","Not Rated",NA,0.1264,39.6,586.8,8.6,8.077,NA,1,NA,1,NA,0,"Unknow"
"SOAD16949","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.093,0.44,NA,"1974","",NA,NA,"","","Unknow",17.73,"Low","",NA,0.0942,16.6,374.5,NA,5.093,0.44,0,NA,1,NA,0,"Unknow"
"SOAD01336","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",13.853,0.067,NA,"1959","",NA,NA,"","","Unknow",19.95,"Significant","",NA,0.1582,431.4,263,NA,13.853,0.067,0,NA,1,NA,0,"Unknow"
"SOAD01409","Lyndrassia","Yes","Irrigation","Earth",19.752,0.267,125000,"1970","",0.13002,2.66329,"Uncontrolled","28/01/2022","3",29.53,"High","Not Rated","2007-12-21",0.1251,46.4,157.5,46.9,19.752,0.267,0,125000,0,11.7360770162524,0,"Unknow"
"SOAD08180","Lyndrassia","Yes","Irrigation","Earth",8.902,0.167,NA,"1960","",NA,18.64303,"","","Unknow",47.1,"Low","",NA,0.077,6.4,139.8,24.8,8.902,0.167,0,NA,1,NA,0,"Unknow"
"SOAD18929","Lyndrassia","Yes","Irrigation","Earth",10.393,0.133,NA,"1955","",NA,NA,"","","Unknow",10.1,"Low","",NA,0.0989,16.7,221.1,45.9,10.393,0.133,0,NA,1,NA,0,"Unknow"
"SOAD00014","Lyndrassia","No","Recreation","Earth",10.198,NA,0,"1961","",0.17139,2274.44966,"","","0",10.97,"High","Not Rated",NA,0.1117,19,275.2,3.2,10.198,NA,1,NA,1,NA,0,"Unknow"
"SOAD01030","Lyndrassia","No","Irrigation","Earth",7.632,NA,0,"1974","",0.20685,798.987,"","","0",0,"Low","Not Rated",NA,0.0962,20.5,876.8,30.1,7.632,NA,1,NA,1,NA,0,"Unknow"
"SOAD04818","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",4.346,0.133,NA,"1953","",NA,NA,"","","Unknow",79.24,"Low","",NA,0.1274,17.2,161.6,NA,4.346,0.133,0,NA,1,NA,0,"Unknow"
"SOAD14377","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.198,0.159,NA,"1971","",NA,276.98216,"Uncontrolled","","Unknow",58.12,"Low","",NA,0.0935,20.8,222.2,NA,7.198,0.159,0,NA,1,NA,0,"Unknow"
"SOAD20167","Lyndrassia","No","Recreation","Earth",8.952,NA,0,"1937","",0.15957,2404.95087,"","","0",1.59,"Low","Not Rated",NA,0.0928,10.8,330.6,3,8.952,NA,1,NA,1,NA,0,"Unknow"
"SOAD01095","Lyndrassia","Yes","Recreation","Earth",15.016,0.227,NA,"1990","",0.13002,31.95948,"","01/12/2021","5",13.76,"High","Satisfactory","2018-06-20",0.0572,24.5,234.8,4.3,15.016,0.227,0,NA,1,NA,0,"Unknow"
"SOAD05486","Lyndrassia","No","Recreation","Earth",9.896,NA,0,"1967","",0.15366,6804.70595,"","06/09/1979","0",0,"High","Not Rated",NA,0.0934,8.1,134.2,7.7,9.896,NA,1,NA,1,NA,0,"Unknow"
"SOAD10461","Lyndrassia","Yes","Irrigation","Earth",13.497,NA,0,"2004","",NA,0,"","","0",NA,"Significant","",NA,0.1323,365.8,357.1,31.8,13.497,NA,1,NA,1,NA,0,"Unknow"
"SOAD13274","Lyndrassia","Yes","Recreation","Earth",12.599,0.173,65000,"1965","1986",0.197,2.66329,"Uncontrolled","29/06/2018","5",34.32,"Low","Satisfactory","2007-12-19",0.0439,42.1,154.4,7.9,12.599,0.173,0,65000,0,11.0821579333748,1,"1986"
"SOAD14308","Lyndrassia","Yes","Other","Earth",24.35,0.533,0,"1971","",0.2167,2.66329,"","07/11/2020","Unknow",3.31,"High","Satisfactory","2015-07-24",0.1018,19.6,764.8,NA,24.35,0.533,0,NA,1,NA,0,"Unknow"
"SOAD02437","Lyndrassia","Yes","Unknow","Earth",15.213,0.209,83000,"1998","1998",0.15366,0,"Uncontrolled","12/05/2022","5",NA,"High","Satisfactory","2007-12-19",0.0599,46,831.8,NA,15.213,0.209,0,83000,0,11.3266079348989,1,"1998"
"SOAD14973","Lyndrassia","Yes","Unknow","Earth",13.247,0.307,0,"1994","1993",0.13199,0,"Uncontrolled","25/05/2022","5",NA,"High","Satisfactory","2007-12-21",0.0673,23.5,739.2,NA,13.247,0.307,0,NA,1,NA,1,"1993"
"SOAD02476","Lyndrassia","Yes","Irrigation","Earth",23.904,0.157,NA,"1926","",0.02561,42.61264,"","20/10/2021","5",11.02,"High","Poor","2024-09-04",0.1065,14.5,286.4,1.2,23.904,0.157,0,NA,1,NA,0,"Unknow"
"SOAD02630","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.242,0.222,NA,"1969","",NA,34.62277,"Uncontrolled","","Unknow",27.79,"Low","",NA,0.1059,21.7,161.5,NA,7.242,0.222,0,NA,1,NA,0,"Unknow"
"SOAD10486","Lyndrassia","No","Grade Stabilization","Earth",9.871,0.263,29478,"1964","",0.00788,239.6961,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1046,22.8,22.2,NA,9.871,0.263,0,29478,0,10.2914334244254,0,"Unknow"
"SOAD00154","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",10.265,NA,0,"1994","",0.15563,NA,"","","0",0,"Low","Not Rated",NA,0.0604,9.6,310,NA,10.265,NA,1,NA,1,NA,0,"Unknow"
"SOAD08943","Lyndrassia","Yes","Irrigation","Earth",8.82,0.11,NA,"1949","",NA,NA,"","","Unknow",25.34,"Low","",NA,0.0853,23.7,148.8,21,8.82,0.11,0,NA,1,NA,0,"Unknow"
"SOAD10152","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",15.336,0.133,65000,"1960","",0.17927,7.98987,"Uncontrolled","31/07/2021","5",3.09,"Low","Not Rated","2007-12-21",0.0605,46.6,388.7,NA,15.336,0.133,0,65000,0,11.0821579333748,0,"Unknow"
"SOAD16556","Lyndrassia","Yes","Irrigation","Earth",9.002,0.33,NA,"1946","",NA,NA,"","","Unknow",0,"Low","",NA,0.0893,11.7,415.6,37.7,9.002,0.33,0,NA,1,NA,0,"Unknow"
"SOAD18002","Lyndrassia","No","Water Supply","Earth",10.173,NA,0,"1939","",0.15366,4527.593,"","24/09/1980","0",1.58,"Low","Not Rated",NA,0.105,37.1,448.4,53.6,10.173,NA,1,NA,1,NA,0,"Unknow"
"SOAD11879","Lyndrassia","Yes","Irrigation","Earth",13.708,0.155,NA,"1959","2000",0.13593,23173.28629,"Uncontrolled","17/06/2021","5",31.57,"High","Satisfactory","2020-12-27",0.0533,25,80.8,1.7,13.708,0.155,0,NA,1,NA,1,"2000"
"SOAD01369","Lyndrassia","No","Recreation","Earth",12.198,NA,0,"1960","",0.13593,1326.31842,"","29/11/1979","0",10.88,"High","Not Rated",NA,0.0945,34.6,101.8,6.3,12.198,NA,1,NA,1,NA,0,"Unknow"
"SOAD01505","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.429,0.017,NA,"1950","",NA,NA,"","","Unknow",0,"Low","",NA,0.0923,4.9,511.8,NA,8.429,0.017,0,NA,1,NA,0,"Unknow"
"SOAD05626","Lyndrassia","Yes","Tailings","Earth",14.627,0.433,1e+05,"1957","1996",0.31914,13.31645,"Uncontrolled","13/12/2022","3",4.94,"High","Satisfactory","2013-09-16",0.0999,709.6,323.1,NA,14.627,0.433,0,1e+05,0,11.5129354649202,1,"1996"
"SOAD06077","Lyndrassia","No","Other","Earth",11.964,NA,0,"1971","",0.13002,7838.06247,"","22/10/1980","0",8.03,"High","Not Rated",NA,0.1437,27.6,121.7,NA,11.964,NA,1,NA,1,NA,0,"Unknow"
"SOAD07393","Lyndrassia","No","Irrigation","Earth",7.857,NA,0,"1973","",0.19897,1595.31071,"","01/06/1981","0",11.28,"Low","Not Rated",NA,0.1222,34.1,383.5,16.1,7.857,NA,1,NA,1,NA,0,"Unknow"
"SOAD07751","Lyndrassia","Yes","Irrigation","Earth",8.327,0.333,NA,"1952","",NA,15.97974,"","","Unknow",32.73,"Low","",NA,0.1024,9.3,159.4,31.9,8.327,0.333,0,NA,1,NA,0,"Unknow"
"SOAD14058","Lyndrassia","Yes","Recreation","Earth",18.332,0.24,92900,"1965","",0.15957,2.66329,"Uncontrolled","17/03/2020","5",7.67,"Low","Satisfactory","2007-12-21",0.0422,41.5,194.5,5.8,18.332,0.24,0,92900,0,11.4392896890066,0,"Unknow"
"SOAD16786","Lyndrassia","Yes","Irrigation","Earth",4.017,0.44,NA,"1950","",NA,NA,"","","Unknow",41.64,"Low","",NA,0.0873,8,172.3,17.5,4.017,0.44,0,NA,1,NA,0,"Unknow"
"SOAD18575","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",6.541,NA,0,"1968","",0.25019,1456.81963,"","21/01/1981","0",1.54,"Low","Not Rated",NA,0.1054,516.5,659.1,NA,6.541,NA,1,NA,1,NA,0,"Unknow"
"SOAD01867","Lyndrassia","No","Irrigation","Earth",5.447,NA,0,"1890","",0.30535,1946.86499,"","","0",3.09,"Low","Not Rated",NA,0.0804,283.8,804.2,32.9,5.447,NA,1,NA,1,NA,0,"Unknow"
"SOAD02524","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",10.783,NA,0,"1993","",0.14775,NA,"","","0",0,"Low","Not Rated",NA,0.1134,8.8,781.3,NA,10.783,NA,1,NA,1,NA,0,"Unknow"
"SOAD10357","Lyndrassia","Yes","Irrigation","Earth",10.42,0.183,NA,"1960","",NA,2.66329,"","","Unknow",35.33,"Low","",NA,0.0744,7.9,171.4,29.6,10.42,0.183,0,NA,1,NA,0,"Unknow"
"SOAD10558","Lyndrassia","Yes","Unknow","Earth",15.678,0,NA,"Unknow","",0.12214,0,"","","Unknow",9.48,"Low","Not Rated","2010-11-17",0.0966,7.2,284.5,NA,15.678,NA,1,NA,1,NA,0,"Unknow"
"SOAD12327","Lyndrassia","Yes","Tailings","Earth",21.121,0.187,110000,"1980","",0.30338,2.66329,"Uncontrolled","08/03/2022","2",1.64,"High","Satisfactory","2019-11-13",0.0842,107.5,484.1,NA,21.121,0.187,0,110000,0,11.6082447356423,0,"Unknow"
